bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr1	51078269	52230390	1152122	6	8	52176544	0.400852245865782
chr1	52230391	53398114	1167724	18	17	53341427	0.423800302073534
chr1	53398115	54485768	1087654	15	14	54427661	0.4711190264411
chr1	54485769	55608328	1122560	19	21	55554001	0.479239952756219
chr1	55608329	56684440	1076112	0	1	56633467	0.403266934870419
chr1	56684441	57746479	1062039	6	3	57695026	0.409529783040419
chr1	57746480	58820263	1073784	0	2	58767009	0.407097112030849
chr1	58820264	59901008	1080745	7	9	59850499	0.415282330031166
chr1	59901009	61003973	1102965	3	3	60943840	0.386370040901471
chr1	61003974	62076806	1072833	1	5	62020402	0.39810501155331
chr1	62076807	63232519	1155713	7	7	63163736	0.409026008977851
chr1	63232520	64320373	1087854	8	5	64267934	0.399605948087782
chr1	64320374	65397487	1077114	4	3	65343955	0.406060982612996
chr1	65397488	66521362	1123875	7	11	66466820	0.392285059468771
chr1	66521363	67613577	1092215	8	6	67559522	0.379513380770306
chr1	67613578	68716754	1103177	8	9	68663570	0.411327726871638
chr1	68716755	69828444	1111690	2	1	69774012	0.376042758049893
chr1	69828445	70928199	1099755	7	6	70871582	0.36379083878357
chr1	70928200	72022729	1094530	4	2	71966021	0.373155073584631
chr1	72022730	73076957	1054228	0	1	73025397	0.348648721884509
chr1	73076958	74154560	1077603	0	0	74100615	0.350898095482758
chr1	74154561	75221496	1066936	7	1	75166958	0.361260393931504
chr1	75221497	76368556	1147060	8	9	76312351	0.37440849935655
chr1	76368557	77441849	1073293	3	2	77386246	0.385575719379947
chr1	77441850	78551289	1109440	9	9	78496160	0.387404815012491
chr1	78551290	79651197	1099908	5	2	79595750	0.367959395921127
chr1	79651198	80741982	1090785	0	0	80690636	0.356443956272459
chr1	80741983	81818109	1076127	0	0	81766783	0.353612285830481
chr1	81818110	82889953	1071844	1	1	82837804	0.370265596434037
chr1	82889954	84175322	1285369	0	0	84119166	0.368318447799731
chr1	84175323	85242351	1067029	11	10	85189920	0.380162461724097
chr1	85242352	86346707	1104356	11	12	86282171	0.395317581475145
chr1	86346708	87485817	1139110	8	5	87429854	0.379353514386197
chr1	87485818	88540910	1055093	2	6	88488980	0.391439421953489
chr1	88540911	89642225	1101315	8	4	89583546	0.378557585426428
chr1	89642226	90778096	1135871	10	6	90723475	0.39608255408663
chr1	90778097	91903953	1125857	3	13	91844984	0.389211743310371
chr1	91903954	93048450	1144497	12	11	92986820	0.405303918368335
chr1	93048451	94187445	1138995	12	8	94134897	0.398401020413837
chr1	94187446	95301286	1113841	8	9	95248269	0.416840996786211
chr1	95301287	96381244	1079958	7	4	96328811	0.391860647532261
chr1	96381245	97485615	1104371	1	1	97433702	0.371686679763931
chr1	97485616	98540393	1054778	2	3	98489786	0.352067464686795
chr1	98540394	99617995	1077602	3	2	99561570	0.365860332608823
chr1	99617996	100728602	1110607	12	6	100671008	0.377620867764487
chr1	100728603	101828604	1100002	9	8	101774928	0.384508864559232
chr1	101828605	102898325	1069721	2	0	102844175	0.356035174112209
chr1	102898326	104371958	1473633	8	1	104319704	0.348088147035133
chr1	104371959	105485195	1113237	1	0	105425669	0.351403101916827
chr1	105485196	106567780	1082585	0	0	106515605	0.342381717148699
chr1	106567781	107642727	1074947	1	2	107588936	0.357115821999804
chr1	107642728	108697839	1055112	3	3	108643232	0.383056833756825
chr1	108697840	110042672	1344833	26	25	109988937	0.426689044736568
chr1	110042673	111137322	1094650	26	21	111086129	0.471116893692647
chr1	111137323	112239655	1102333	19	11	112181389	0.402298992949294
chr1	112239656	113339391	1099736	12	15	113276585	0.441584978443041
chr1	113339392	114514620	1175229	11	10	114459517	0.405412114278742
chr1	114514621	115630416	1115796	12	6	115578730	0.408056937033294
chr1	115630417	116714538	1084122	6	9	116659118	0.416751201984284
chr1	116714539	117829470	1114932	12	10	117773968	0.431390208194203
chr1	117829471	118920539	1091069	5	4	118864522	0.392725758448647
chr1	118920540	120055254	1134715	5	10	119996885	0.393686869462745
chr1	120055255	145073280	25018026	28	31	104235915	0.412361457221775
chr1	145073281	147182728	2109448	31	44	102126364	0.419265422032826
chr1	147182729	150360467	3177739	40	88	98953077	0.427565270825993
chr1	150360468	151574938	1214471	38	24	97735202	0.452827441658587
chr1	151574939	152712103	1137165	34	17	96595749	0.425767687870784
chr1	152712104	153850851	1138748	48	10	95461002	0.441159368096889
chr1	153850852	155020904	1170053	34	32	94284589	0.474028536190073
chr1	155020905	156266441	1245537	53	45	93039604	0.478509664894971
chr1	156266442	157387341	1120900	30	32	91919592	0.482087235657749
chr1	157387342	158509580	1122239	17	6	90794202	0.409227265243465
chr1	158509581	159630533	1120953	21	2	89681344	0.381885700053177
chr1	159630534	160728500	1097967	30	16	88575753	0.443970404379923
chr1	160728501	162023722	1295222	40	26	87278996	0.443272571539067
chr1	162023723	163133191	1109469	12	6	86169891	0.406636539918575
chr1	163133192	164223982	1090791	1	2	85086087	0.374613799418591
chr1	164223983	165295055	1071073	2	4	84006319	0.407552523972057
chr1	165295056	166418111	1123056	11	10	82898067	0.421597182530119
chr1	166418112	167503262	1085151	9	11	81800239	0.404070200533746
chr1	167503263	168613220	1109958	15	11	80689261	0.414571523205681
chr1	168613221	169720293	1107073	11	3	79585140	0.388396244330155
chr1	169720294	170830848	1110555	10	5	78479591	0.377756592491511
chr1	170830849	171951228	1120380	13	6	77351604	0.394283171729029
chr1	171951229	173058452	1107224	8	2	76253052	0.380752545612631
chr1	173058453	174232305	1173853	26	7	75080732	0.396409507968273
chr1	174232306	175375616	1143311	6	4	73926173	0.397603678741868
chr1	175375617	176468491	1092875	3	2	72833889	0.408370660382218
chr1	176468492	177517381	1048890	3	3	71785954	0.404166633084032
chr1	177517382	178627608	1110227	6	4	70679391	0.404278220773356
chr1	178627609	179789869	1162261	10	10	69513191	0.408304609280048
chr1	179789870	180899167	1109298	11	8	68404169	0.404264871692598
chr1	180899168	181991144	1091977	4	12	67317661	0.436067420040262
chr1	181991145	183084462	1093318	13	9	66220034	0.417864723707282
chr1	183084463	184174927	1090465	9	6	65129518	0.409821042911562
chr1	184174928	185277662	1102735	7	6	64030381	0.393768533225005
chr1	185277663	186374362	1096700	6	3	62929349	0.373090596303005
chr1	186374363	187462719	1088357	3	1	61839193	0.362867469165314
chr1	187462720	188541479	1078760	0	0	60764559	0.349034563367805
chr1	188541480	189630053	1088574	0	0	59672682	0.340282643456879
chr1	189630054	190680265	1050212	2	0	58624393	0.337420985524824
chr1	190680266	191751853	1071588	0	0	57550751	0.342590497084472
chr1	191751854	192833874	1082021	5	1	56473350	0.354610588247282
chr1	192833875	193913909	1080035	6	3	55389564	0.367955347824611
chr1	193913910	194991503	1077594	0	0	54310961	0.345120178275688
chr1	194991504	196060961	1069458	0	0	53242758	0.341814031225239
chr1	196060962	197221919	1160958	10	3	52084303	0.350248191090171
chr1	197221920	198309876	1087957	5	8	50996865	0.365355616672915
chr1	198309877	199358298	1048422	4	0	49947725	0.356812124406049
chr1	199358299	200476519	1118221	3	8	48829016	0.393195664843892
chr1	200476520	201572945	1096426	16	18	47730769	0.469261041097831
chr1	201572946	202763779	1190834	17	12	46544596	0.465524836523424
chr1	202763780	203894966	1131187	25	19	45417613	0.465606704099609
chr1	203894967	204971659	1076693	13	11	44329406	0.472022820161118
chr1	204971660	206572389	1600730	24	22	42958274	0.46504361756593
chr1	206572390	207651516	1079127	19	10	41651624	0.430671627261039
chr1	207651517	208774670	1123154	8	9	40527362	0.432224819363842
chr1	208774671	209843984	1069314	5	2	39458684	0.415125587575287
chr1	209843985	210930500	1086516	11	11	38372107	0.414637066066879
chr1	210930501	212089188	1158688	7	11	37217386	0.419551588059089
chr1	212089189	213224894	1135706	18	13	36086447	0.4276897985007
chr1	213224895	214302424	1077530	2	7	35001281	0.40837401148346
chr1	214302425	215379609	1077185	4	10	33928459	0.394035377906916
chr1	215379610	216454942	1075333	2	1	32846845	0.366678092181141
chr1	216454943	217496537	1041595	1	5	31806877	0.375773363160874
chr1	217496538	218574111	1077574	4	5	30730061	0.375626748376482
chr1	218574112	219641206	1067095	1	1	29663081	0.377606997746361
chr1	219641207	220771080	1129874	11	6	28531615	0.394699971923794
chr1	220771081	221849036	1077956	5	12	27453608	0.393073881870881
chr1	221849037	222973071	1124035	7	7	26332427	0.404963624822379
chr1	222973072	224281500	1308429	7	11	25041308	0.43449071578276
chr1	224281501	225443938	1162438	8	9	23872565	0.414212364629436
chr1	225443939	226593429	1149491	15	18	22709537	0.43883223016044
chr1	226593430	227708823	1115394	5	11	21610984	0.436331666837466
chr1	227708824	228867350	1158527	23	51	20445909	0.494517208205541
chr1	228867351	229958556	1091206	9	10	19344946	0.440598621928864
chr1	229958557	231027050	1068494	6	7	18276412	0.446564839466452
chr1	231027051	232135604	1108554	16	10	17171188	0.422597529806122
chr1	232135605	233210833	1075229	4	4	16094606	0.418379107457747
chr1	233210834	234296598	1085765	3	5	15008611	0.402112601886286
chr1	234296599	235468561	1171963	8	10	13838424	0.437273691372413
chr1	235468562	236627270	1158709	10	13	12682056	0.428487324510634
chr1	236627271	237726700	1099430	6	5	11578312	0.405627638493758
chr1	237726701	238809168	1082468	3	1	10495437	0.379649922842725
chr1	238809169	239886046	1076878	1	1	9415604	0.368917804809899
chr1	239886047	240977895	1091849	4	5	8329632	0.400286484872209
chr1	240977896	242061591	1083696	7	6	7245467	0.390996039378075
chr1	242061592	243486076	1424485	5	7	5819345	0.408485823617897
chr1	243486077	244560176	1074100	4	12	4748090	0.406315665859723
chr1	244560177	245700237	1140061	8	9	3605278	0.428476326064735
chr1	245700238	246815535	1115298	3	10	2494362	0.418546099417062
chr1	246815536	247990093	1174558	23	17	1319017	0.417789765311381
chr2	0	1095645	1095646	7	29	1043157	0.439513060758957
chr2	1095646	2211802	1116157	3	19	2156386	0.464928246446659
chr2	2211803	3276734	1064932	2	5	3221571	0.452723729078963
chr2	3276735	4430143	1153409	6	25	4378633	0.437222580192961
chr2	4430144	5596346	1166203	1	0	5543831	0.382656009658256
chr2	5596347	6669776	1073430	3	7	6618152	0.406102748139908
chr2	6669777	7712998	1043222	4	4	7659811	0.410863928653062
chr2	7712999	8762792	1049794	2	4	8710789	0.431772414455526
chr2	8762793	9862249	1099457	9	16	9806168	0.438897201889178
chr2	9862250	10971866	1109617	13	15	10914761	0.482298302319714
chr2	10971867	12071537	1099671	9	15	12012680	0.452983898413024
chr2	12071538	13132868	1061331	2	1	13081113	0.404370833375294
chr2	13132869	14234539	1101671	0	0	14179470	0.354536624378021
chr2	14234540	15310596	1076057	2	1	15259058	0.390827828621579
chr2	15310597	16447679	1137083	3	4	16390600	0.42946929596918
chr2	16447680	17505087	1057408	1	1	17453270	0.400265839505492
chr2	17505088	18596099	1091012	6	5	18545061	0.391931923542655
chr2	18596100	19710084	1113985	4	8	19659291	0.391884905685815
chr2	19710085	20786269	1076185	8	8	20733824	0.444567780076689
chr2	20786270	21884793	1098524	4	5	21832734	0.411202693091021
chr2	21884794	22940152	1055359	0	0	22887856	0.36951355383845
chr2	22940153	24003775	1063623	2	6	23944746	0.441167353600491
chr2	24003776	25153588	1149813	14	14	25097310	0.416123074554239
chr2	25153589	26308267	1154679	10	18	26249340	0.45100624060026
chr2	26308268	27410305	1102038	24	27	27353411	0.47321195350627
chr2	27410306	28534743	1124438	30	20	28478802	0.426561531219051
chr2	28534744	29615037	1080294	12	7	29562936	0.454472927073809
chr2	29615038	30678031	1062994	3	4	30624866	0.431610227289806
chr2	30678032	31762344	1084313	6	2	31699095	0.431988622217204
chr2	31762345	32938994	1176650	9	9	32878489	0.394256948464247
chr2	32938995	34056544	1117550	6	3	33999034	0.404749156483911
chr2	34056545	35170282	1113738	0	0	35116356	0.375314427586977
chr2	35170283	36266400	1096118	0	0	36211412	0.356857838618468
chr2	36266401	37374828	1108428	8	6	37317703	0.396016176397958
chr2	37374829	38474427	1099599	9	8	38422132	0.405396308429134
chr2	38474428	39610270	1135843	12	9	39557087	0.410259126579167
chr2	39610271	40699351	1089081	3	4	40647517	0.391187291581276
chr2	40699352	41771667	1072316	0	0	41715617	0.355261920052817
chr2	41771668	42881772	1110105	6	9	42818530	0.421361847086291
chr2	42881773	43992800	1111028	7	10	43938049	0.443091860357058
chr2	43992801	45099633	1106833	8	7	45047197	0.40004171978047
chr2	45099634	46165346	1065713	5	18	46112126	0.4327842822217
chr2	46165347	47228234	1062888	11	8	47175822	0.437954405704751
chr2	47228235	48369811	1141577	8	9	48315884	0.441373726720753
chr2	48369812	49480680	1110869	7	5	49419966	0.400902990279448
chr2	49480681	50551387	1070707	1	0	50499780	0.362700399346096
chr2	50551388	51594551	1043164	0	2	51534294	0.359293799193849
chr2	51594552	52685095	1090544	0	0	52628439	0.352504247429757
chr2	52685096	53763681	1078586	0	2	53708464	0.369308290383574
chr2	53763682	54861235	1097554	12	10	54810270	0.402169833222298
chr2	54861236	55976881	1115646	10	9	55912987	0.401087303959097
chr2	55976882	57091061	1114180	5	2	57036250	0.378115277774269
chr2	57091062	58187100	1096039	0	0	58135605	0.354933235885093
chr2	58187101	59256089	1068989	3	3	59204916	0.368274458579362
chr2	59256090	60326700	1070611	0	0	60269940	0.385336630890898
chr2	60326701	61446018	1119318	11	12	61390405	0.423120002786991
chr2	61446019	62603717	1157699	6	6	62545057	0.418697420977926
chr2	62603718	63744460	1140743	6	9	63687508	0.383575621959954
chr2	63744461	64845499	1101039	8	8	64792967	0.401024579253992
chr2	64845500	65960021	1114522	7	13	65908187	0.435236608900563
chr2	65960022	67067533	1107512	1	7	67013836	0.396652011065977
chr2	67067534	68140703	1073170	1	1	68089173	0.385771357106557
chr2	68140704	69241480	1100777	14	7	69187882	0.397865340160954
chr2	69241481	70344703	1103223	12	9	70284477	0.423410873533144
chr2	70344704	71508689	1163986	20	25	71445928	0.444858422368078
chr2	71508690	72578129	1069440	4	9	72524050	0.444528682663545
chr2	72578130	73679273	1101144	11	15	73627018	0.423262434247733
chr2	73679274	74852277	1173004	36	29	74797350	0.447637705895499
chr2	74852278	75940642	1088365	7	12	75885418	0.410713067607664
chr2	75940643	77053223	1112581	1	0	76991847	0.36660657486623
chr2	77053224	78159901	1106678	0	0	78108270	0.349360501824968
chr2	78159902	79235825	1075924	1	1	79183493	0.355118432033526
chr2	79235826	80312486	1076661	7	1	80260607	0.383854760891699
chr2	80312487	81376572	1064086	1	3	81324374	0.379938307175776
chr2	81376573	82452342	1075770	0	2	82399176	0.356233587801564
chr2	82452343	83522109	1069767	1	0	83468513	0.353531402993228
chr2	83522110	84618569	1096460	1	1	84556995	0.367920104348673
chr2	84618570	85751533	1132964	11	12	85687379	0.432575643479746
chr2	85751534	86851767	1100234	23	16	86796792	0.446992506759787
chr2	86851768	89074866	2223099	18	22	89011027	0.4237327385447
chr2	89074867	95882174	6807308	10	30	95824481	0.417467633302446
chr2	95882175	97411853	1529679	22	28	97354464	0.464836669191542
chr2	97411854	98976781	1564928	16	20	98923554	0.438203977522225
chr2	98976782	100104654	1127873	15	9	100049134	0.42153508884839
chr2	100104655	101219535	1114881	5	6	101157493	0.425086448551057
chr2	101219536	102340792	1121257	9	8	102283873	0.443122469742038
chr2	102340793	103401870	1061078	10	6	103349554	0.408137150615121
chr2	103401871	104472728	1070858	0	0	104421068	0.369795704312843
chr2	104472729	105520338	1047610	2	7	105468680	0.387966548234621
chr2	105520339	106597713	1077375	6	12	106544269	0.430563814014101
chr2	106597714	107817346	1219633	5	8	107764601	0.412541946900503
chr2	107817347	108972436	1155090	6	3	108916338	0.385438090125433
chr2	108972437	110296082	1323646	10	7	110101500	0.450205766669719
chr2	110296083	112422953	2126871	18	22	112357506	0.43185091357602
chr2	112422954	113760819	1337866	17	17	113709219	0.426709203630472
chr2	113760820	115108396	1347577	20	17	115050598	0.420904865909259
chr2	115108397	116186236	1077840	2	2	116128857	0.373293435516865
chr2	116186237	117280981	1094745	0	0	117228971	0.359849274853306
chr2	117280982	118389854	1108873	0	0	118324587	0.371015397946478
chr2	118389855	119491007	1101153	3	7	119437689	0.413145150275933
chr2	119491008	120576526	1085519	11	24	120519568	0.447299106908993
chr2	120576527	121653781	1077255	6	16	121596968	0.464188786969416
chr2	121653782	122751032	1097251	6	8	120501566	0.455326846653726
chr2	122751033	123829002	1077970	0	0	119422658	0.388547245293806
chr2	123829003	124912836	1083834	1	1	118347644	0.36285764472027
chr2	124912837	125983907	1071071	0	0	117266973	0.382486476688751
chr2	125983908	127072649	1088742	0	0	116178753	0.370308110779241
chr2	127072650	128154187	1081538	5	12	115102161	0.439376147448322
chr2	128154188	129275164	1120977	12	30	113977223	0.467974978145236
chr2	129275165	130378456	1103292	0	4	112876462	0.425476505085009
chr2	130378457	132106636	1728180	25	40	111270985	0.455982847323214
chr2	132106637	133670546	1563910	15	27	109581261	0.416817428461568
chr2	133670547	134743897	1073351	0	1	108506968	0.398210672816074
chr2	134743898	135850850	1106953	9	6	107404929	0.423061684550054
chr2	135850851	136995953	1145103	8	6	106257775	0.401218657448724
chr2	136995954	138085348	1089395	1	2	105175407	0.394671399226737
chr2	138085349	139174475	1089127	1	0	104077216	0.374263609680826
chr2	139174476	140248941	1074466	3	3	103002551	0.37040974378962
chr2	140248942	141312002	1063061	1	0	101940368	0.354288246964332
chr2	141312003	142369021	1057019	0	0	100883927	0.34936411679501
chr2	142369022	143417539	1048518	0	1	99840776	0.353009334514789
chr2	143417540	144489490	1071951	2	0	98761299	0.365249677081476
chr2	144489491	145545399	1055909	3	5	97708049	0.377765750025219
chr2	145545400	146591584	1046185	0	0	96662282	0.35929816764148
chr2	146591585	147664157	1072573	1	1	95588626	0.353829514426211
chr2	147664158	148735982	1071825	2	1	94516439	0.377549778686258
chr2	148735983	149943831	1207849	4	6	93307982	0.389577437345892
chr2	149943832	151060672	1116841	2	2	92195602	0.384703465176809
chr2	151060673	152124364	1063692	2	2	91131328	0.384867177689175
chr2	152124365	153275193	1150829	8	6	89975788	0.400472822680188
chr2	153275194	154369515	1094322	3	2	88882996	0.382791517469214
chr2	154369516	155452092	1082577	1	3	87802871	0.358057760265483
chr2	155452093	156526495	1074403	1	1	86724428	0.345202113605705
chr2	156526496	157614211	1087716	2	7	85642253	0.368436904270758
chr2	157614212	158723045	1108834	5	2	84530654	0.373680823799032
chr2	158723046	159851880	1128835	5	3	83403065	0.400947481255032
chr2	159851881	160951930	1100050	7	6	82301469	0.391405467418123
chr2	160951931	162064044	1112114	3	4	81187219	0.387916040677039
chr2	162064045	163148481	1084437	7	9	80101635	0.367339964750117
chr2	163148482	164205448	1056967	2	2	79044586	0.354121632294079
chr2	164205449	165267291	1061843	1	1	77984445	0.362131053189505
chr2	165267292	166330271	1062980	7	2	76921340	0.36423518709754
chr2	166330272	167404533	1074262	5	3	75849988	0.360221621716394
chr2	167404534	168526466	1121933	1	1	74732200	0.363373452484291
chr2	168526467	169607965	1081499	3	3	73644323	0.3943795653907
chr2	169607966	170736775	1128810	17	11	72522145	0.395729544805123
chr2	170736776	171843010	1106235	5	10	71414441	0.402745859413843
chr2	171843011	172977327	1134317	10	19	70273681	0.399286457973117
chr2	172977328	174077628	1100301	6	6	69175552	0.411004877683548
chr2	174077629	175173305	1095677	3	5	68092591	0.405299010585302
chr2	175173306	176262905	1089600	10	12	66988853	0.397343333413077
chr2	176262906	177375104	1112199	14	39	65876340	0.402229309839219
chr2	177375105	178446654	1071550	7	5	64805256	0.392459135917468
chr2	178446655	179545799	1099145	10	8	63714238	0.392074984103869
chr2	179545800	180652056	1106257	3	1	62605019	0.374215796793203
chr2	180652057	181727262	1075206	2	2	61532963	0.364927136577241
chr2	181727263	182787203	1059941	5	5	60463095	0.365579314764909
chr2	182787204	183891834	1104631	5	3	59360171	0.368267882913191
chr2	183891835	185020868	1129034	2	2	58231671	0.368132341845954
chr2	185020869	186082762	1061894	1	1	57169436	0.339354897444387
chr2	186082763	187185670	1102908	1	1	56072888	0.348616099090525
chr2	187185671	188267765	1082095	5	4	54984253	0.365396404802882
chr2	188267766	189356176	1088411	3	1	53895234	0.357598622559321
chr2	189356177	190435262	1079086	8	1	52816708	0.35586406066782
chr2	190435263	191543527	1108265	12	11	51707769	0.384055670334414
chr2	191543528	192622060	1078533	5	5	50630480	0.392977837022991
chr2	192622061	193685874	1063814	3	2	49564437	0.357335211677291
chr2	193685875	194786783	1100909	0	0	48469059	0.34094778295473
chr2	194786784	195879514	1092731	0	0	47373763	0.3406440932505
chr2	195879515	197005273	1125759	3	2	46253757	0.374217796468927
chr2	197005274	198107737	1102464	7	7	45144701	0.389141771365037
chr2	198107738	199245751	1138014	10	8	44004422	0.392884262538269
chr2	199245752	200326218	1080467	1	1	42924237	0.365772458379483
chr2	200326219	201403954	1077736	8	10	41850371	0.398292256965446
chr2	201403955	202568351	1164397	19	10	40685742	0.407754114460267
chr2	202568352	203734469	1166118	10	8	39528553	0.419776757392123
chr2	203734470	204878539	1144070	9	6	38376962	0.40142120994337
chr2	204878540	205940541	1062002	1	1	37311473	0.385506028728547
chr2	205940542	207021002	1080461	4	4	36238508	0.408032244753922
chr2	207021003	208132321	1111319	15	6	35117942	0.401693100142122
chr2	208132322	209259301	1126980	12	12	33994160	0.412706949475905
chr2	209259302	210417705	1158404	2	4	32833472	0.367246240985033
chr2	210417706	211509984	1092279	8	7	31741228	0.370171697716452
chr2	211509985	212580369	1070385	1	0	30671498	0.357502440159126
chr2	212580370	213649178	1068809	1	1	29608391	0.349014349342537
chr2	213649179	214739677	1090499	2	3	28512905	0.362848518983596
chr2	214739678	215821510	1081833	3	1	27433509	0.366298616034918
chr2	215821511	216933262	1111752	5	3	26322616	0.395865802397185
chr2	216933263	218008521	1075259	9	9	25243718	0.439504601569658
chr2	218008522	219074637	1066116	6	4	24185578	0.448886279425491
chr2	219074638	220209839	1135202	46	47	23045311	0.476107665469297
chr2	220209840	221285236	1075397	13	23	21971278	0.447307410899421
chr2	221285237	222341155	1055919	1	0	20909539	0.384600792633805
chr2	222341156	223409927	1068772	3	11	19843426	0.39515133250871
chr2	223409928	224515241	1105314	5	4	18737380	0.397818053915946
chr2	224515242	225630717	1115476	7	6	17626172	0.412760751331369
chr2	225630718	226701785	1071068	1	2	16551583	0.378726193307678
chr2	226701786	227762826	1061041	2	3	15487914	0.380069653049732
chr2	227762827	228886735	1123909	10	5	14372920	0.406276272558673
chr2	228886736	229992881	1106146	1	1	13259021	0.377853769756696
chr2	229992882	231093954	1101073	6	4	12160854	0.40801986518598
chr2	231093955	232226388	1132434	11	12	11029508	0.434373923189912
chr2	232226389	233407586	1181198	22	29	9844058	0.475953504618493
chr2	233407587	234588256	1180670	18	13	8678544	0.45299711946835
chr2	234588257	235691806	1103550	13	6	7568468	0.437076915548858
chr2	235691807	236769653	1077847	2	8	6481599	0.461429700906899
chr2	236769654	237839583	1069930	4	15	5413051	0.458592263386123
chr2	237839584	238913147	1073564	9	11	4342616	0.45699474033746
chr2	238913148	240018750	1105603	14	25	3233387	0.483505065759978
chr2	240018751	241096111	1077361	9	23	2156364	0.494052276722973
chr2	241096112	242188089	1091978	20	49	1066539	0.536443098260502
chr3	0	1171862	1171863	2	2	1120464	0.367360674083715
chr3	1171863	2256203	1084341	1	1	2202523	0.369905943143351
chr3	2256204	3329334	1073131	3	2	3276483	0.384368688484115
chr3	3329335	4456552	1127218	3	2	4398456	0.392179920981984
chr3	4456553	5549277	1092725	5	10	5497946	0.422879209359958
chr3	5549278	6665319	1116042	0	0	6610434	0.378171045376363
chr3	6665320	7724173	1058854	1	2	7671623	0.376364021164009
chr3	7724174	8816091	1091918	6	2	8765120	0.413085801917446
chr3	8816092	9922880	1106789	17	18	9859255	0.447613547491967
chr3	9922881	11028048	1105168	22	19	10977610	0.480228330352072
chr3	11028049	12158111	1130063	6	11	12103707	0.44055884945762
chr3	12158112	13251644	1093533	11	19	13198080	0.468483047265618
chr3	13251645	14356255	1104611	11	17	14303013	0.484867872615412
chr3	14356256	15457090	1100835	12	13	15394064	0.467062868197536
chr3	15457091	16547807	1090717	11	5	16496452	0.417646827961569
chr3	16547808	17630797	1082990	4	4	17577737	0.386548095106552
chr3	17630798	18710020	1079223	1	4	18658009	0.379839304433099
chr3	18710021	19830687	1120667	1	2	19772982	0.369560937184103
chr3	19830688	20953739	1123052	5	3	20898192	0.381684154949577
chr3	20953740	22048470	1094731	2	0	21989195	0.365092190804751
chr3	22048471	23167573	1119103	0	1	23109585	0.371171929577357
chr3	23167574	24281272	1113699	7	5	24224523	0.401775102147695
chr3	24281273	25331755	1050483	0	3	25278257	0.37742127683458
chr3	25331756	26424584	1092829	5	2	26372534	0.388957499193316
chr3	26424585	27557189	1132605	3	4	27498408	0.382710798635208
chr3	27557190	28674161	1116972	4	10	28619505	0.383942433468925
chr3	28674162	29739811	1065650	1	0	29684186	0.370552083375251
chr3	29739812	30816639	1076828	2	1	30766280	0.374000700379579
