bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr1	45796203	46285116	488914	13	10	46221739	0.438717238614519
chr1	46285117	46744715	459599	6	4	46683939	0.431371695760895
chr1	46744716	47195721	451006	10	15	47141525	0.481323973517166
chr1	47195722	47769536	573815	9	3	47710525	0.42336467328317
chr1	47769537	48203464	433928	4	13	48151835	0.468425637432876
chr1	48203465	48629587	426123	2	3	48566983	0.464586516099811
chr1	48629588	49089068	459481	3	1	49036542	0.406225719888423
chr1	49089069	49506045	416977	1	2	49448691	0.417939118944157
chr1	49506046	49955027	448982	0	0	49900890	0.379654418217173
chr1	49955028	50435425	480398	0	0	50370392	0.370369984887492
chr1	50435426	50862995	427570	1	3	50804406	0.414760156231597
chr1	50862996	51309536	446541	2	7	51255288	0.388902698744326
chr1	51309537	51777320	467784	4	4	51722106	0.405552562721236
chr1	51777321	52230390	453070	2	4	52176544	0.40535678813419
chr1	52230391	52698077	467687	7	6	52632418	0.421696562016964
chr1	52698078	53154125	456048	7	6	53096688	0.420835087534611
chr1	53154126	53621176	467051	6	8	53569078	0.443656046127719
chr1	53621177	54047232	426056	7	7	53996004	0.491125579735861
chr1	54047233	54485768	438536	6	4	54427661	0.455791542769401
chr1	54485769	54928789	443021	6	8	54863546	0.483864196053887
chr1	54928790	55388883	460094	9	10	55324298	0.48695483966324
chr1	55388884	55823788	434905	4	4	55770775	0.434244260240764
chr1	55823789	56261863	438075	0	0	56206153	0.411041488329546
chr1	56261864	56684440	422577	0	0	56633467	0.391247039001188
chr1	56684441	57121451	437011	2	3	57063624	0.414211541586054
chr1	57121452	57538670	417219	4	0	57485587	0.404346398414092
chr1	57538671	57955876	417206	0	1	57902788	0.406005666265591
chr1	57955877	58383364	427488	0	0	58329895	0.40228965491444
chr1	58383365	58820263	436899	0	1	58767009	0.414178105237287
chr1	58820264	59258805	438542	5	3	59205914	0.411985625094125
chr1	59258806	59680934	422129	1	5	59626761	0.425218357421702
chr1	59680935	60139755	458821	1	1	60076043	0.404157612663732
chr1	60139756	60561123	421368	3	3	60509004	0.388180877522829
chr1	60561124	61003973	442850	0	0	60943840	0.374551202438599
chr1	61003974	61440504	436531	0	0	61387808	0.395637423229804
chr1	61440505	61862001	421497	1	5	61809829	0.396491552727498
chr1	61862002	62306841	444840	2	3	62249476	0.407123909720317
chr1	62306842	62772768	465927	2	1	62718247	0.422830185844485
chr1	62772769	63232519	459751	3	3	63163736	0.396290600781599
chr1	63232520	63657133	424614	1	0	63603515	0.392061966868663
chr1	63657134	64108160	451027	6	4	64056487	0.392801317881136
chr1	64108161	64527283	419123	1	1	64475483	0.417228355399275
chr1	64527284	64972460	445177	2	2	64919319	0.409904375113645
chr1	64972461	65397487	425027	2	1	65343955	0.401560371458829
chr1	65397488	65843188	445701	4	8	65791452	0.418044832746565
chr1	65843189	66300152	456964	3	3	66247556	0.380478549732411
chr1	66300153	66744861	444709	0	0	66693385	0.371800435790713
chr1	66744862	67173311	428450	2	1	67120458	0.3870229898471
chr1	67173312	67613577	440266	6	5	67559522	0.373247082445429
chr1	67613578	68075993	462416	3	2	68024066	0.417111432130337
chr1	68075994	68501919	425926	2	2	68445215	0.406572972769872
chr1	68501920	68937930	436011	4	5	68886618	0.402865982739031
chr1	68937931	69383749	445819	1	1	69322389	0.370347607437099
chr1	69383750	69828444	444695	0	0	69774012	0.371564780355218
chr1	69828445	70255379	426935	1	1	70204100	0.358483141461991
chr1	70255380	70699856	444477	3	3	70647103	0.35670237155117
chr1	70699857	71154054	454198	3	2	71100483	0.38438962743108
chr1	71154055	71588015	433961	3	2	71532216	0.378036275149287
chr1	71588016	72022729	434714	1	0	71966021	0.365582888979761
chr1	72022730	72445964	423235	0	0	72394524	0.354783985256399
chr1	72445965	72866318	420354	0	1	72809060	0.34209737506957
chr1	72866319	73286069	419751	0	0	73231349	0.350612625104143
chr1	73286070	73727035	440966	0	0	73672922	0.353514783452643
chr1	73727036	74154560	427525	0	0	74100615	0.347977311268147
chr1	74154561	74578798	424238	1	0	74523440	0.35493048713229
chr1	74578799	75011040	432242	3	1	74957727	0.359273277469646
chr1	75011041	75447861	436821	3	0	75393322	0.371884593460553
chr1	75447862	75899825	451964	2	5	75833199	0.374631607827063
chr1	75899826	76368556	468731	6	4	76312351	0.379275106617575
chr1	76368557	76794831	426275	2	1	76743143	0.391904287138733
chr1	76794832	77221236	426405	0	0	77166723	0.378185058805596
chr1	77221237	77666012	444776	2	1	77610096	0.385025271147669
chr1	77666013	78093210	427198	2	2	78040438	0.386860425376811
chr1	78093211	78551289	458079	6	7	78496160	0.390755743004971
chr1	78551290	79004978	453689	2	1	78953296	0.38254619353783
chr1	79004979	79438402	433424	3	0	79384559	0.362144228284506
chr1	79438403	79861751	423349	0	1	79808981	0.353356214376329
chr1	79861752	80300724	438973	0	0	80249695	0.355324814965923
chr1	80300725	80741982	441258	0	0	80690636	0.358715309410809
chr1	80741983	81176627	434645	0	0	81123577	0.346112344557007
chr1	81176628	81606139	429512	0	0	81554175	0.354616401869888
chr1	81606140	82029514	423375	0	0	81976191	0.373064068497256
chr1	82029515	82454938	425424	1	1	82403903	0.362675824589178
chr1	82454939	82889953	435015	0	0	82837804	0.374007792834549
chr1	82889954	83306405	416452	0	0	83255570	0.35771709584761
chr1	83306406	83963136	656731	0	0	83831115	0.367258436102396
chr1	83963137	84384116	420980	1	1	84329395	0.38347189890255
chr1	84384117	84813660	429544	2	3	84760767	0.367308122101517
chr1	84813661	85242351	428691	8	6	85189920	0.39429332549529
chr1	85242352	85675107	432756	5	5	85620211	0.400389595984731
chr1	85675108	86105779	430672	4	6	86053226	0.403720232566681
chr1	86105780	86571388	465609	2	1	86515014	0.364629979231658
chr1	86571389	87015597	444209	4	2	86960223	0.381149413902033
chr1	87015598	87485817	470220	4	3	87429854	0.387135808770277
chr1	87485818	87907773	421956	2	6	87850703	0.403911782271176
chr1	87907774	88335759	427986	0	0	88284354	0.384996238194571
chr1	88335760	88750625	414866	0	0	88697587	0.375159690116858
chr1	88750626	89176697	426072	1	2	89124160	0.375805028258349
chr1	89176698	89642225	465528	7	2	89583546	0.385096062965127
chr1	89642226	90106516	464291	7	2	90054939	0.393912438535152
chr1	90106517	90549555	443039	3	4	90489833	0.40000767426791
chr1	90549556	90987705	438150	0	0	90934422	0.384283921031527
chr1	90987706	91418293	430588	2	11	91365935	0.3922078645946
chr1	91418294	91903953	485660	1	2	91844984	0.392647119383833
chr1	91903954	92342750	438797	3	4	92285879	0.416867025070893
chr1	92342751	92807700	464950	7	6	92752513	0.394220883966024
chr1	92807701	93289558	481858	2	2	93230389	0.396454972211683
chr1	93289559	93739485	449927	7	4	93681168	0.390287757791885
chr1	93739486	94187445	447960	5	3	94134897	0.410768818644495
chr1	94187446	94639431	451986	5	4	94578774	0.431668237511595
chr1	94639432	95085419	445988	2	4	95027845	0.398172148129675
chr1	95085420	95516845	431426	4	2	95462758	0.42289291790487
chr1	95516846	95960516	443671	4	3	95903213	0.392162210286536
chr1	95960517	96381244	420728	0	0	96328811	0.376124241790459
chr1	96381245	96819506	438262	0	0	96767704	0.364558186655388
chr1	96819507	97270668	451162	1	1	97217063	0.377325661292489
chr1	97270669	97694473	423805	1	0	97643135	0.369337313151061
chr1	97694474	98129503	435030	0	0	98076680	0.354302002160789
chr1	98129504	98540393	410890	1	3	98489786	0.343890092238624
chr1	98540394	98963143	422750	0	0	98912105	0.360484920165418
chr1	98963144	99402041	438898	2	1	99351214	0.366018983909689
chr1	99402042	99837439	435398	2	2	99779129	0.370206110271374
chr1	99837440	100280075	442636	4	0	100220943	0.380628778499581
chr1	100280076	100728602	448527	7	5	100671008	0.381276935390766
chr1	100728603	101176438	447836	4	3	101111802	0.390236604471319
chr1	101176439	101611237	434799	4	3	101557495	0.370545930418387
chr1	101611238	102043010	431773	1	2	101990991	0.389646874630765
chr1	102043011	102466511	423501	2	0	102414901	0.355300223612394
chr1	102466512	102898325	431814	0	0	102844175	0.346116615024169
chr1	102898326	103349417	451092	1	0	103290556	0.354229292472735
chr1	103349418	103913955	564538	0	0	103727765	0.342326671047482
chr1	103913956	104590361	676406	7	1	104535619	0.349930367264916
chr1	104590362	105028225	437864	1	0	104975083	0.357104032302483
chr1	105028226	105485195	456970	0	0	105425669	0.350250563494452
chr1	105485196	105918385	433190	0	0	105865045	0.337837900228582
chr1	105918386	106346072	427687	0	0	106292739	0.341827083825392
chr1	106346073	106783519	437447	0	1	106730133	0.351306558280355
chr1	106783520	107217824	434305	0	0	107162465	0.356394699577436
chr1	107217825	107642727	424903	1	1	107588936	0.361621358286619
chr1	107642728	108055449	412722	1	2	108003404	0.375536075130486
chr1	108055450	108484751	429302	1	0	108432590	0.379758305342096
chr1	108484752	109144131	659380	4	6	109085303	0.398578968121593
chr1	109144132	109591707	447576	9	6	109529186	0.407021377375065
chr1	109591708	110042672	450965	14	14	109988937	0.460785205060183
chr1	110042673	110507305	464633	13	9	110453796	0.468615014430762
chr1	110507306	110926002	418697	9	10	110871090	0.470920498594379
chr1	110926003	111345528	419526	6	5	111293386	0.447845902280171
chr1	111345529	111793998	448470	6	3	111741750	0.388527660713023
chr1	111793999	112239655	445657	11	5	112181389	0.406877935273068
chr1	112239656	112649433	409778	3	4	112598427	0.458658102679979
chr1	112649434	113106626	457193	4	4	113051917	0.423766330630693
chr1	113106627	113598182	491556	7	10	113532990	0.443530340388603
chr1	113598183	114063299	465117	2	3	113997080	0.403077075230637
chr1	114063300	114514620	451321	7	4	114459517	0.387467013500516
chr1	114514621	114955314	440694	3	2	114897723	0.438002332684444
chr1	114955315	115401585	446271	7	4	115348817	0.394574148891641
chr1	115401586	115840856	439271	3	1	115790029	0.396022045616355
chr1	115840857	116276932	436076	2	2	116224653	0.427450719599402
chr1	116276933	116714538	437606	3	6	116659118	0.403790167410866
chr1	116714539	117135981	421443	4	4	117079842	0.429761557316195
chr1	117135982	117607225	471244	5	5	117554169	0.438460754937934
chr1	117607226	118054840	447615	4	2	118000663	0.398445092322462
chr1	118054841	118487866	433026	3	2	118435562	0.414921967733983
chr1	118487867	118920539	432673	1	1	118864522	0.380407374622344
chr1	118920540	119384855	464316	0	0	119327159	0.367659094237439
chr1	119384856	119832939	448084	2	9	119779142	0.406086805152578
chr1	119832940	120291654	458715	8	4	120235207	0.430005559007344
chr1	120291655	121326396	1034742	8	9	121241239	0.405289297802106
chr1	121326397	145073280	23746884	15	19	104235915	0.406478740972997
chr1	145073281	145823581	750301	20	17	103545707	0.427481770649294
chr1	145823582	146966921	1143340	9	25	102341679	0.414826981317852
chr1	146966922	147636954	670033	5	16	101896957	0.427261045351528
chr1	147636955	149883876	2246922	24	63	99521452	0.416591468510228
chr1	149883877	150360467	476591	13	11	98953077	0.433642263492134
chr1	150360468	150851549	491082	11	7	98458967	0.435133032772474
chr1	150851550	151341263	489714	22	12	97968659	0.470799282846715
chr1	151341264	151798460	457197	13	9	97504727	0.450624129204626
chr1	151798461	152252753	454293	10	12	97069342	0.427197865694503
chr1	152252754	152712103	459350	16	1	96595749	0.412539457929728
chr1	152712104	153160283	448180	21	1	96146428	0.401657816056183
chr1	153160284	153613876	453593	21	2	95695896	0.46356755946419
chr1	153613877	154106778	492902	14	15	95212025	0.465238526116649
chr1	154106779	154579556	472778	14	11	94723615	0.469046783056726
chr1	154579557	155020904	441348	12	13	94284589	0.486126593980334
chr1	155020905	155501800	480896	25	24	93807266	0.479141020095786
chr1	155501801	156034177	532377	17	11	93279802	0.460288479780366
chr1	156034178	156493983	459806	18	18	92811167	0.504467101342608
chr1	156493984	156931963	437980	20	21	92370711	0.516687976619924
chr1	156931964	157387341	455378	3	3	91919592	0.438336942056847
chr1	157387342	157826213	438872	6	0	91476630	0.404329736233009
chr1	157826214	158280814	454601	5	6	91032775	0.431730242564401
chr1	158280815	158720337	439523	13	0	90583017	0.368460808649394
chr1	158720338	159168010	447673	8	2	90136887	0.388614010673004
chr1	159168011	159630533	462523	6	0	89681344	0.382465304428
chr1	159630534	160059713	429180	13	9	89242046	0.452502446526157
chr1	160059714	160502585	442872	13	7	88811965	0.447826911613235
chr1	160502586	160971059	468474	9	1	88346047	0.428096329785739
chr1	160971060	161478717	507658	23	17	87864354	0.477106634781618
chr1	161478718	162023722	545005	12	8	87278996	0.416647553692078
chr1	162023723	162461095	437373	5	2	86855956	0.42478616649874
chr1	162461096	162919942	458847	5	4	86381708	0.401205630635111
chr1	162919943	163346303	426361	3	1	85955885	0.377926217454154
chr1	163346304	163778519	432216	0	1	85524942	0.378486682584698
chr1	163778520	164223982	445463	0	0	85086087	0.370226034485307
chr1	164223983	164659487	435505	1	2	84643422	0.396808303004599
chr1	164659488	165088949	429462	0	1	84223775	0.408401674653444
chr1	165088950	165501268	412319	3	4	83801860	0.42882331398747
chr1	165501269	165953750	452482	7	6	83358377	0.419963667062956
chr1	165953751	166418111	464361	2	1	82898067	0.416893322221323
chr1	166418112	166867612	449501	3	3	82435789	0.385509709655812
chr1	166867613	167288730	421118	5	6	82016306	0.413648906007362
chr1	167288731	167723157	434427	4	7	81583671	0.433840438094292
chr1	167723158	168167712	444555	5	5	81140673	0.402649840852083
chr1	168167713	168613220	445508	7	1	80689261	0.410710918771324
chr1	168613221	169049520	436300	2	0	80253205	0.395399954159981
chr1	169049521	169497890	448370	6	3	79809020	0.376579610589311
chr1	169497891	169934560	436670	7	2	79367375	0.389003137380766
chr1	169934561	170381205	446645	4	1	78923242	0.370706041710936
chr1	170381206	170830848	449643	2	2	78479591	0.382845946673322
chr1	170830849	171268843	437995	6	0	78036242	0.380298861859128
chr1	171268844	171739783	470940	5	3	77566330	0.408347135516274
chr1	171739784	172176794	437011	5	3	77129867	0.382882810730386
chr1	172176795	172613666	436872	3	2	76694058	0.380278433957681
chr1	172613667	173058452	444786	2	0	76253052	0.385439289905563
chr1	173058453	173515189	456737	5	1	75795405	0.396302467284424
chr1	173515190	173991411	476222	20	5	75315929	0.396472653510349
chr1	173991412	174459094	467683	2	1	74847966	0.380484216873148
chr1	174459095	174940912	481818	0	0	74364586	0.385203541586261
chr1	174940913	175375616	434704	5	4	73926173	0.426556921491329
chr1	175375617	175791460	415844	0	1	73512132	0.438048883716055
chr1	175791461	176239402	447942	2	1	73073685	0.386838028137294
chr1	176239403	176678139	438737	1	0	72624568	0.39102697059944
chr1	176678140	177090420	412281	2	0	72211300	0.410307532968987
chr1	177090421	177517381	426961	1	3	71785954	0.403444342691553
chr1	177517382	177965473	448092	1	0	71342009	0.410261731965735
chr1	177965474	178409505	444032	3	2	70893147	0.380224848659564
chr1	178409506	178854270	444765	4	3	70454199	0.408521353973262
chr1	178854271	179317420	463150	4	4	69989558	0.423398467019278
chr1	179317421	179789869	472449	4	5	69513191	0.405734798888349
chr1	179789870	180224558	434689	6	5	69078595	0.41857051823256
chr1	180224559	180673593	449035	4	2	68638558	0.394833364882546
chr1	180673594	181119333	445740	4	7	68184299	0.42774263023277
chr1	181119334	181552534	433201	1	5	67750435	0.440354477482547
chr1	181552535	181991144	438610	0	1	67317661	0.416714165203706
chr1	181991145	182429612	438468	5	3	66876614	0.429591213041809
chr1	182429613	182858856	429244	6	4	66445356	0.416853817409436
chr1	182858857	183301719	442863	4	2	66002944	0.415532568762978
chr1	183301720	183752476	450757	5	3	65554046	0.406846704543755
chr1	183752477	184174927	422451	2	3	65129518	0.400593204892511
chr1	184174928	184607029	432102	1	1	64696351	0.404085146562615
chr1	184607030	185050876	443847	3	4	64253617	0.393838417292486
chr1	185050877	185496616	445740	3	2	63807555	0.383263786063679
chr1	185496617	185943396	446780	1	1	63363422	0.372675589775783
chr1	185943397	186374362	430966	5	1	62929349	0.364272355591886
chr1	186374363	186818289	443927	3	1	62486449	0.369783770755192
chr1	186818290	187245423	427134	0	0	62056675	0.358316125618794
chr1	187245424	187684702	439279	0	0	61618074	0.361651706546382
chr1	187684703	188120277	435575	0	0	61182416	0.350451701773744
chr1	188120278	188541479	421202	0	0	60764559	0.340197814825332
chr1	188541480	188974204	432725	0	0	60330372	0.344218614593702
chr1	188974205	189414746	440542	0	0	59892579	0.340003904281585
chr1	189414747	189845555	430809	0	0	59457045	0.339305817659405
chr1	189845556	190262671	417116	1	0	59042106	0.335273640905525
chr1	190262672	190680265	417594	1	0	58624393	0.335905209366177
chr1	190680266	191112447	432182	0	0	58189822	0.339174236780005
chr1	191112448	191541515	429068	0	0	57760058	0.342502820065767
chr1	191541516	191964463	422948	0	0	57338339	0.347591193243629
chr1	191964464	192387460	422997	2	0	56916224	0.341770745418916
chr1	192387461	192833874	446414	3	1	56473350	0.37207390449233
chr1	192833875	193263215	429341	6	3	56041444	0.370800831972963
chr1	193263216	193696441	433226	0	0	55612197	0.370049350685352
chr1	193696442	194131818	435377	0	0	55172515	0.355772123929602
chr1	194131819	194565435	433617	0	0	54740581	0.34656620935046
chr1	194565436	194991503	426068	0	0	54310961	0.339415304599255
chr1	194991504	195417597	426094	0	0	53885281	0.338765624486459
chr1	195417598	195846982	429385	0	0	53456091	0.341057559067113
chr1	195846983	196283241	436259	1	0	53018826	0.352015660421849
chr1	196283242	196703604	420363	1	1	52602407	0.342182827698942
chr1	196703605	197221919	518315	8	2	52084303	0.356455051464482
chr1	197221920	197649719	427800	2	0	51657374	0.353450210378646
chr1	197649720	198092167	442448	2	6	51211163	0.378957527212202
chr1	198092168	198519485	427318	2	2	50782977	0.361608918884691
chr1	198519486	198935782	416297	3	0	50368503	0.354078938834478
chr1	198935783	199358298	422516	0	0	49947725	0.356848024690257
chr1	199358299	199795699	437401	0	0	49507350	0.365033458999959
chr1	199795700	200255161	459462	2	6	49049408	0.412182073816814
chr1	200255162	200706960	451799	3	4	48599733	0.408666243174512
chr1	200706961	201140441	433481	6	9	48162076	0.468915592609459
chr1	201140442	201572945	432504	8	7	47730769	0.498894807909374
chr1	201572946	202017316	444371	8	5	47292195	0.471167110365094
chr1	202017317	202537614	520298	7	5	46794347	0.454572187477284
chr1	202537615	202995513	457899	10	11	46313098	0.454405884267127
chr1	202995514	203429250	433737	9	5	45880024	0.478305978046617
chr1	203429251	203894966	465716	8	5	45417613	0.459878982040542
chr1	203894967	204334635	439669	7	4	44968919	0.478660082926038
chr1	204334636	204764560	429925	5	5	44539930	0.465309065534601
chr1	204764561	205195407	430847	5	4	44113810	0.465791800801489
chr1	205195408	205638491	443084	10	13	43668972	0.489722039161891
chr1	205638492	206572389	933898	10	7	42958274	0.440099902241577
chr1	206572390	207006941	434552	7	5	42296387	0.464789024098445
chr1	207006942	207439139	432198	10	3	41872039	0.420071356184106
chr1	207439140	207945826	506687	5	6	41372774	0.390497486614148
chr1	207945827	208359384	413558	5	4	40941657	0.455631374559275
chr1	208359385	208774670	415286	0	1	40527362	0.425870364038428
chr1	208774671	209210269	435599	0	0	40099116	0.398070243503722
chr1	209210270	209639035	428766	2	1	39668186	0.413754821977469
chr1	209639036	210054616	415581	9	6	39248792	0.441042781070266
chr1	210054617	210501398	446782	3	4	38803452	0.392914217672225
chr1	210501399	210930500	429102	2	2	38372107	0.428126645878933
chr1	210930501	211404325	473825	0	2	37908533	0.403855853954528
chr1	211404326	211862367	458042	6	8	37443822	0.434861868562194
chr1	211862368	212311260	448893	4	2	36996959	0.407413347946985
chr1	212311261	212762992	451732	5	5	36541591	0.437905660878492
chr1	212762993	213224894	461902	10	7	36086447	0.432585267004602
chr1	213224895	213665782	440888	0	1	35638762	0.401340022862947
chr1	213665783	214094915	429133	1	0	35206311	0.414615049413642
chr1	214094916	214512805	417890	2	8	34790878	0.409823159204477
chr1	214512806	214951033	438228	2	6	34357076	0.404862309117583
chr1	214951034	215379609	428576	1	2	33928459	0.374419006197197
chr1	215379610	215814652	435043	2	1	33488998	0.370105943550532
chr1	215814653	216243937	429285	0	0	33058219	0.367511094028453
chr1	216243938	216669475	425538	0	0	32639108	0.359081915128691
chr1	216669476	217080171	410696	1	1	32222550	0.371379317061822
chr1	217080172	217496537	416366	0	4	31806877	0.388139281305217
chr1	217496538	217935641	439104	2	1	31367743	0.370969064276144
chr1	217935642	218361552	425911	0	1	30941102	0.372746888434495
chr1	218361553	218794752	433200	2	3	30512704	0.393811172668433
chr1	218794753	219218371	423619	0	0	30083305	0.374791971087267
chr1	219218372	219641206	422835	1	1	29663081	0.371024158359555
chr1	219641207	220105478	464272	1	2	29202301	0.393073456939099
chr1	220105479	220555421	449943	9	3	28748938	0.395750128349472
chr1	220555422	220991796	436375	4	4	28311172	0.405962761386364
chr1	220991797	221420675	428879	1	9	27885608	0.393903641819919
chr1	221420676	221849036	428361	1	0	27453608	0.380968388812304
chr1	221849037	222276442	427406	1	1	27026328	0.40763583103652
chr1	222276443	222755255	478813	2	1	26548751	0.413056871889597
chr1	222755256	223196220	440965	5	6	26108267	0.385100858344913
chr1	223196221	223649623	453403	3	5	25657749	0.446574019139685
chr1	223649624	224281500	631877	3	5	25041308	0.446749576579593
chr1	224281501	224751798	470298	6	6	24551722	0.423946093753229
chr1	224751799	225192610	440812	2	3	24115513	0.424124116403327
chr1	225192611	225667595	474985	1	2	23639418	0.389885996399841
chr1	225667596	226123946	456351	6	7	23185272	0.442963858959515
chr1	226123947	226593429	469483	8	9	22709537	0.450714935365072
chr1	226593430	227028500	435071	2	5	22279801	0.474198464158944
chr1	227028501	227471031	442531	3	3	21836320	0.404125360709084
chr1	227471032	227942700	471669	5	10	21368173	0.429082682983114
chr1	227942701	228388138	445438	10	18	20915913	0.509045029835746
chr1	228388139	228867350	479212	8	26	20445909	0.509215128168547
chr1	228867351	229290834	423484	1	2	20011779	0.450541224698023
chr1	229290835	229742814	451980	7	7	19565012	0.438061418646869
chr1	229742815	230169987	427173	1	1	19132674	0.426562540235337
