bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr1	82275838	82810892	535055	0	0	82275838	0.362332844287
chr1	82810893	83333762	522870	0	0	82810893	0.360240595177
chr1	83333763	84093612	759850	0	0	83333763	0.369853260512
chr1	84093613	84625356	531744	2	3	84093613	0.376006123247
chr1	84625357	85163642	538286	9	6	84625357	0.382781643959
chr1	85163643	85701219	537577	5	6	85163643	0.401819646302
chr1	85701220	86253417	552198	6	7	85701220	0.395158982829
chr1	86253418	86825988	572571	1	1	86253418	0.368511503377
chr1	86825989	87399573	573585	7	4	86825989	0.388439376901
chr1	87399574	87932797	533224	2	6	87399574	0.399539405578
chr1	87932798	88459942	527145	0	0	87932798	0.3835889556
chr1	88459943	88984400	524458	0	1	88459943	0.372922140572
chr1	88984401	89551505	567105	6	3	88984401	0.38412992303
chr1	89551506	90127338	575833	9	2	89551506	0.390394437276
chr1	90127339	90686519	559181	3	4	90127339	0.399838334993
chr1	90686520	91222127	535608	1	8	90686520	0.384014055055
chr1	91222128	91805587	583460	2	4	91222128	0.397828471532
chr1	91805588	92362971	557384	3	6	91805588	0.408910194767
chr1	92362972	92950446	587475	8	6	92362972	0.397887569684
chr1	92950447	93535501	585055	5	3	92950447	0.394926972678
chr1	93535502	94097509	562008	8	4	93535502	0.391145677642
chr1	94097510	94655867	558358	5	5	94097510	0.432774313254
chr1	94655868	95207248	551381	2	4	94655868	0.406301631721
chr1	95207249	95764037	556789	7	5	95207249	0.408158207148
chr1	95764038	96291926	527889	1	0	95764038	0.383675355993
chr1	96291927	96833744	541818	0	0	96291927	0.364949115755
chr1	96833745	97396061	562317	1	1	96833745	0.37470145843
chr1	97396062	97931840	535779	1	0	97396062	0.364922850653
chr1	97931841	98450949	519109	0	1	97931841	0.3446655712
chr1	98450950	98975391	524442	1	2	98450950	0.358931969598
chr1	98975392	99520317	544926	3	2	98975392	0.369039098887
chr1	99520318	100075107	554790	1	1	99520318	0.370134645542
chr1	100075108	100623331	548224	10	4	100075108	0.382794259281
chr1	100623332	101186741	563410	6	4	100623332	0.389368310822
chr1	101186742	101730375	543634	4	5	101186742	0.374562665323
chr1	101730376	102267822	537447	0	0	101730376	0.376825994005
chr1	102267823	102797435	529613	2	0	102267823	0.349379641361
chr1	102797436	103357056	559621	1	0	102797436	0.35094108334
chr1	103357057	104114996	757940	3	1	103357057	0.345112580162
chr1	104114997	104814986	699990	5	0	104114997	0.351602165745
chr1	104814987	105370288	555302	0	0	104814987	0.350587608184
chr1	105370289	105924570	554282	0	0	105370289	0.341950487297
chr1	105924571	106462036	537466	0	0	105924571	0.345339054005
chr1	106462037	107006984	544948	0	1	106462037	0.34966455515
chr1	107006985	107538365	531381	0	0	107006985	0.359075691453
chr1	107538366	108059095	520730	2	3	107538366	0.375741747163
chr1	108059096	108594912	535817	1	1	108059096	0.385706313909
chr1	108594913	109364958	770046	9	8	108594913	0.397745069775
chr1	109364959	109936332	571374	14	12	109364959	0.443702373577
chr1	109936333	110508853	572521	17	14	109936333	0.464770724567
chr1	110508854	111035659	526806	12	11	110508854	0.471892878973
chr1	111035660	111570121	534462	5	5	111035660	0.413559804065
chr1	111570122	112127179	557058	13	6	111570122	0.405616650331
chr1	112127180	112648924	521745	5	5	112127180	0.445110159177
chr1	112648925	113220801	571877	6	6	112648925	0.418988698619
chr1	113220802	113825190	604389	6	10	113220802	0.445683161011
chr1	113825191	114402024	576834	4	3	113825191	0.379459255176
chr1	114402025	114952769	550745	7	4	114402025	0.433175062869
chr1	114952770	115516908	564139	7	4	114952770	0.386792971236
chr1	115516909	116049575	532667	3	2	115516909	0.417485971536
chr1	116049576	116602356	552781	4	4	116049576	0.41103800601
chr1	116602357	117128058	525702	5	7	116602357	0.425322711346
chr1	117128059	117708895	580837	8	6	117128059	0.43555420884
chr1	117708896	118258219	549324	2	2	117708896	0.411574953943
chr1	118258220	118799866	541647	3	2	118258220	0.383899476966
chr1	118799867	119372895	573029	0	0	118799867	0.369841665954
chr1	119372896	119932171	559276	3	10	119372896	0.408866105465
chr1	119932172	120500809	568638	11	5	119932172	0.424487987085
chr1	120500810	144922931	24422122	19	24	120500810	0.408059544482
chr1	144922932	145771583	848652	20	19	104327689	0.425871853245
chr1	145771584	147063375	1291792	10	25	103479037	0.412810739609
chr1	147063376	149110380	2047005	11	46	102187245	0.416607114125
chr1	149110381	150224131	1113751	23	39	100140240	0.427227800491
chr1	150224132	150838716	614585	18	11	99026489	0.439341995005
chr1	150838717	151442656	603940	24	15	98411904	0.464435208796
chr1	151442657	152006353	563697	17	12	97807964	0.449246669753
chr1	152006354	152585761	579408	12	8	97244267	0.413639438876
chr1	152585762	153144252	558491	29	1	96664859	0.405274212118
chr1	153144253	153721255	577003	25	7	96106368	0.464621501101
chr1	153721256	154333036	611781	18	15	95529365	0.460872436378
chr1	154333037	154893492	560456	7	10	94917584	0.470427651769
chr1	154893493	155484433	590941	36	33	94357128	0.493614421744
chr1	155484434	156128870	644437	20	16	93766187	0.469041969968
chr1	156128871	156698993	570123	25	22	93121750	0.504364847586
chr1	156698994	157245704	546711	13	15	92551627	0.475077326046
chr1	157245705	157808224	562520	6	0	92004916	0.409629879826
chr1	157808225	158383110	574886	8	6	91442396	0.422454190918
chr1	158383111	158929834	546724	15	0	90867510	0.368924722529
chr1	158929835	159486078	556244	7	2	90320786	0.38978218192
chr1	159486079	160040253	554175	14	8	89764542	0.432632291244
chr1	160040254	160593332	553079	16	8	89210367	0.441795837484
chr1	160593333	161180560	587228	21	12	88657288	0.453191945888
chr1	161180561	161898099	717539	20	12	88070060	0.434345728943
chr1	161898100	162434715	536616	6	4	87352521	0.429133682186
chr1	162434716	163001922	567207	5	4	86815905	0.40049223652
chr1	163001923	163533957	532035	3	2	86248698	0.37865929873
chr1	163533958	164077561	543604	0	0	85716663	0.370085577001
chr1	164077562	164635933	558372	1	2	85173059	0.39029535865
chr1	164635934	165168384	532451	0	1	84614687	0.410178589204
chr1	165168385	165693625	525241	8	7	84082236	0.427043966484
chr1	165693626	166269427	575802	4	4	83556995	0.422926631029
chr1	166269428	166840675	571248	3	1	82981193	0.387688009411
chr1	166840676	167369832	529157	5	8	82409945	0.408417539596
chr1	167369833	167920893	551061	7	9	81880788	0.433768675337
chr1	167920894	168470977	550084	7	4	81329727	0.408833923546
chr1	168470978	169021129	550152	4	0	80779643	0.394607308526
chr1	169021130	169573900	552771	7	3	80229491	0.3789887675
chr1	169573901	170134638	560738	9	3	79676720	0.378617108168
chr1	170134639	170686606	551968	3	2	79115982	0.38209642588
chr1	170686607	171236785	550179	6	0	78564014	0.379603728968
chr1	171236786	171813036	576251	7	6	78013835	0.409951566245
chr1	171813037	172365465	552429	3	0	77437584	0.372761024494
chr1	172365466	172904440	538975	4	2	76885155	0.388032840113
chr1	172904441	173476418	571978	6	1	76346180	0.392824549196
chr1	173476419	174071245	594827	20	5	75774202	0.3977341311
chr1	174071246	174673460	602215	2	1	75179375	0.37441445331
chr1	174673461	175236219	562759	4	4	74577160	0.411835261631
chr1	175236220	175756541	520322	1	1	74014401	0.435628322462
chr1	175756542	176318591	562050	2	1	73494079	0.387326750289
chr1	176318592	176851544	532953	2	0	72932029	0.396016159023
chr1	176851545	177376480	524936	2	3	72399076	0.414330508862
chr1	177376481	177923849	547369	1	0	71874140	0.403572361606
chr1	177923850	178475796	551947	3	3	71326771	0.388618834779
chr1	178475797	179042815	567019	5	3	70774824	0.412502932001
chr1	179042816	179635360	592545	6	7	70207805	0.405277236328
chr1	179635361	180186312	550952	6	5	69615260	0.416894756712
chr1	180186313	180745306	558994	5	3	69064308	0.39964114105
chr1	180745307	181307161	561855	4	8	68505314	0.439729111604
chr1	181307162	181825872	518711	1	5	67943459	0.433169915425
chr1	181825873	182385371	559499	4	3	67424748	0.420376086463
chr1	182385372	182929694	544323	8	5	66865249	0.414733531378
chr1	182929695	183477886	548192	4	3	66320926	0.416667882786
chr1	183477887	184021089	543203	6	4	65772734	0.403987091382
chr1	184021090	184563889	542800	1	1	65229531	0.399666543847
chr1	184563890	185114573	550684	4	4	64686731	0.394480319021
chr1	185114574	185672950	558377	2	2	64136047	0.385019440271
chr1	185672951	186217265	544315	2	1	63577670	0.364500335284
chr1	186217266	186771732	554467	6	2	63033355	0.368766761593
chr1	186771733	187306353	534621	1	0	62478888	0.357584157749
chr1	187306354	187863850	557497	0	0	61944267	0.361860243194
chr1	187863851	188388591	524741	0	0	61386770	0.344409908888
chr1	188388592	188924833	536242	0	0	60862029	0.340210203602
chr1	188924834	189477774	552941	0	0	60325787	0.340806704513
chr1	189477775	190007576	529802	0	0	59772846	0.33977221679
chr1	190007577	190526135	518559	1	0	59243044	0.332857013377
chr1	190526136	191063464	537329	1	0	58724485	0.340154728295
chr1	191063465	191597068	533604	0	0	58187156	0.34258926095
chr1	191597069	192126375	529307	0	0	57653552	0.346026030262
chr1	192126376	192671399	545024	4	0	57124245	0.35585038457
chr1	192671400	193209685	538286	7	4	56579221	0.372729366916
chr1	193209686	193749108	539423	0	0	56040935	0.367611318019
chr1	193749109	194295487	546379	0	0	55501512	0.353523836019
chr1	194295488	194831607	536120	0	0	54955133	0.34334104305
chr1	194831608	195363757	532150	0	0	54419013	0.338596260453
chr1	195363758	195901142	537385	0	0	53886863	0.342035970487
chr1	195901143	196436067	534925	1	0	53349478	0.346745805487
chr1	196436068	197059185	623118	8	2	52814553	0.353162643352
chr1	197059186	197589626	530441	3	1	52191435	0.355432555176
chr1	197589627	198141750	552124	3	8	51660994	0.374973737784
chr1	198141751	198670534	528784	2	0	51108870	0.358134890617
chr1	198670535	199194223	523689	2	0	50580086	0.354175856281
chr1	199194224	199737267	543044	0	0	50056397	0.363318626115
chr1	199737268	200303052	565785	2	7	49513353	0.407859876101
chr1	200303053	200867374	564322	6	6	48947568	0.406041231779
chr1	200867375	201400506	533132	8	9	48383246	0.507936120886
chr1	201400507	201949532	549026	9	8	47850114	0.472789995374
chr1	201949533	202584522	634990	10	6	47301088	0.459172585395
chr1	202584523	203140597	556075	13	13	46666098	0.466489232568
chr1	203140598	203696987	556390	8	6	46110023	0.472920074049
chr1	203696988	204271278	574291	12	6	45553633	0.461722367232
chr1	204271279	204806016	534738	6	6	44979342	0.467268082687
chr1	204806017	205348126	542110	7	9	44444604	0.476327682574
chr1	205348127	205915791	567665	12	12	43902494	0.467712471264
chr1	205915792	206941458	1025667	11	7	43334829	0.448562494918
chr1	206941459	207480086	538628	11	3	42309162	0.421066116132
chr1	207480087	208090089	610003	9	8	41770534	0.404465223942
chr1	208090090	208603811	513722	1	3	41160531	0.448559726856
chr1	208603812	209136853	533042	0	0	40646809	0.402525504557
chr1	209136854	209675408	538555	2	1	40113767	0.411395307814
chr1	209675409	210209515	534107	10	7	39575212	0.424652738122
chr1	210209516	210753870	544355	3	4	39041105	0.41076870792
chr1	210753871	211323556	569686	1	2	38496750	0.412478101972
chr1	211323557	211903096	579540	6	9	37927064	0.433207371363
chr1	211903097	212462718	559622	5	3	37347524	0.412835807027
chr1	212462719	213030586	567868	10	7	36787902	0.435439221791
chr1	213030587	213593662	563076	4	5	36220034	0.410639061157
chr1	213593663	214127584	533922	1	0	35656958	0.412824345129
chr1	214127585	214652072	524488	3	9	35123036	0.411366894953
chr1	214652073	215199453	547381	2	6	34598548	0.392098008517
chr1	215199454	215740042	540589	0	1	34051167	0.367671188278
chr1	215740043	216273764	533722	2	1	33510578	0.368219784832
chr1	216273765	216801059	527295	1	1	32976856	0.3600868584
chr1	216801060	217315245	514186	0	4	32449561	0.385381943499
chr1	217315246	217851576	536331	2	1	31935375	0.37383257727
chr1	217851577	218390082	538506	0	1	31399044	0.370694105544
chr1	218390083	218933668	543586	2	3	30860538	0.394232007447
chr1	218933669	219457931	524263	1	1	30316952	0.364719615918
chr1	219457932	220007584	549653	0	1	29792689	0.389251036563
chr1	220007585	220582349	574765	10	4	29243036	0.395648656407
chr1	220582350	221125132	542783	5	13	28668271	0.409038234433
chr1	221125133	221665669	540537	1	0	28125488	0.383995915173
chr1	221665670	222196517	530848	1	1	27584951	0.396825456628
chr1	222196518	222780180	583663	2	2	27054103	0.411295559253
chr1	222780181	223333670	553490	6	7	26470440	0.405492420821
chr1	223333671	223962621	628951	4	6	25916950	0.456313228581
chr1	223962622	224669214	706593	7	8	25287999	0.419075762143
chr1	224669215	225218728	549514	2	3	24581406	0.421965591414
chr1	225218729	225798512	579784	2	2	24031892	0.389974542243
chr1	225798513	226389463	590951	10	14	23452108	0.46404524233
chr1	226389464	226936982	547519	5	7	22861157	0.463167488252
chr1	226936983	227492635	555653	3	3	22313638	0.412010733317
chr1	227492636	228074771	582136	6	13	21757985	0.438581362431
chr1	228074772	228616663	541892	13	32	21175849	0.530262487728
chr1	228616664	229205319	588656	5	11	20633957	0.464446128129
chr1	229205320	229760925	555606	7	7	20045301	0.441053552337
chr1	229760926	230291981	531056	2	2	19489695	0.435786433069
chr1	230291982	230833225	541244	2	5	18958639	0.442449246551
chr1	230833226	231371287	538062	9	6	18417395	0.447535785839
chr1	231371288	231929654	558367	9	5	17879333	0.413163743559
chr1	231929655	232482889	553235	1	0	17320966	0.419320903414
chr1	232482890	233012404	529515	2	2	16767731	0.414849437693
chr1	233012405	233545899	533495	3	5	16238216	0.409926990881
chr1	233545900	234092161	546262	2	2	15704721	0.402017713112
chr1	234092162	234635498	543337	2	5	15158459	0.419548088939
chr1	234635499	235250393	614895	2	2	14615122	0.456077678153
chr1	235250394	235843115	592722	9	8	14000227	0.42993511292
chr1	235843116	236407047	563932	4	5	13407505	0.419814800366
chr1	236407048	236972098	565051	6	7	12843573	0.424804132724
chr1	236972099	237523728	551630	1	1	12278522	0.409642332723
chr1	237523729	238061574	537846	2	1	11726892	0.379803884383
chr1	238061575	238606391	544817	0	0	11189046	0.383710493615
chr1	238606392	239142945	536554	1	0	10644229	0.358127979663
chr1	239142946	239674168	531223	0	1	10107675	0.372687176572
chr1	239674169	240212003	537835	2	1	9576452	0.392436342001
chr1	240212004	240756724	544721	2	4	9038617	0.396705836566
chr1	240756725	241312130	555406	2	1	8493896	0.397565024505
chr1	241312131	241849297	537167	5	4	7938490	0.393367425773
chr1	241849298	242445852	596555	3	3	7401323	0.41278339801
chr1	242445853	243069864	624012	0	3	6804768	0.400678192086
chr1	243069865	243804933	735069	4	6	6180756	0.397105577844
chr1	243804934	244343776	538843	2	8	5445687	0.400953524496
chr1	244343777	244909767	565991	4	4	4906844	0.42015862443
chr1	244909768	245483889	574122	5	4	4340853	0.438044527121
chr1	245483890	246034914	551025	1	6	3766731	0.441936391271
chr1	246034915	246587209	552295	0	2	3215706	0.401468418146
chr1	246587210	247172471	585262	6	7	2663411	0.426545717986
chr1	247172472	247759501	587030	14	12	2078149	0.431863788903
chr1	247759502	248364646	605145	18	3	1491119	0.379515653273
chr1	248364647	249250620	885974	26	8	885974	0.398074862185
chr2	0	557485	557486	4	16	0	0.431532495808
chr2	557486	1094466	536981	3	13	557486	0.446805380451
chr2	1094467	1664169	569703	2	10	1094467	0.465851505082
chr2	1664170	2209304	545135	1	9	1664170	0.464130903354
chr2	2209305	2735945	526641	1	1	2209305	0.436236449498
chr2	2735946	3272873	536928	1	4	2735946	0.468790973836
chr2	3272874	3880295	607422	6	23	3272874	0.472668821826
chr2	3880296	4425048	544753	0	2	3880296	0.403421367115
chr2	4425049	4959581	534533	1	0	4425049	0.377862545437
chr2	4959582	5590419	630838	0	0	4959582	0.388073197473
chr2	5590420	6135299	544880	3	5	5590420	0.418275583615
chr2	6135300	6662526	527227	0	2	6135300	0.392908557415
chr2	6662527	7180838	518312	4	3	6662527	0.417159934557
chr2	7180839	7704050	523212	0	1	7180839	0.404298831067
chr2	7704051	8227847	523797	2	2	7704051	0.412371586702
chr2	8227848	8753002	525155	0	2	8227848	0.449564414316
chr2	8753003	9296365	543363	3	8	8753003	0.427226366168
chr2	9296366	9850360	553995	6	8	9296366	0.449529327882
chr2	9850361	10407490	557130	7	6	9850361	0.481081614704
chr2	10407491	10958815	551325	6	9	10407491	0.481271482338
chr2	10958816	11510925	552110	4	5	10958816	0.443531180381
chr2	11510926	12057327	546402	5	10	11510926	0.462800282576
chr2	12057328	12580924	523597	0	0	12057328	0.407723879243
chr2	12580925	13118269	537345	2	1	12580925	0.402839888712
chr2	13118270	13666228	547959	0	0	13118270	0.356097810238
chr2	13666229	14216121	549893	0	0	13666229	0.353272363896
chr2	14216122	14759595	543474	0	0	14216122	0.374301254522
chr2	14759596	15293721	534126	1	1	14759596	0.403412303464
chr2	15293722	15834107	540386	2	2	15293722	0.397266028358
chr2	15834108	16429498	595391	2	2	15834108	0.462508548913
chr2	16429499	16951062	521564	1	1	16429499	0.41735050732
chr2	16951063	17486051	534989	0	0	16951063	0.384359304584
chr2	17486052	18022327	536276	5	3	17486052	0.384361783858
chr2	18022328	18575988	553661	1	2	18022328	0.400322580063
chr2	18575989	19106724	530736	3	2	18575989	0.386845814115
chr2	19106725	19688688	581964	1	6	19106725	0.39686647284
chr2	19688689	20218466	529778	4	4	19688689	0.422829940088
chr2	20218467	20763058	544592	4	4	20218467	0.458609380968
chr2	20763059	21321153	558095	4	5	20763059	0.436010467178
chr2	21321154	21860774	539621	0	0	21321154	0.389111987858
chr2	21860775	22386137	525363	0	0	21860775	0.369561617396
chr2	22386138	22914296	528159	0	0	22386138	0.371289706319
chr2	22914297	23444645	530349	0	0	22914297	0.404842848766
chr2	23444646	23975937	531292	2	6	23444646	0.476760425529
chr2	23975938	24557493	581556	10	10	23975938	0.413317032238
chr2	24557494	25122568	565075	4	3	24557494	0.412584170243
chr2	25122569	25690640	568072	7	15	25122569	0.481204847273
chr2	25690641	26276326	585686	3	4	25690641	0.427932373319
chr2	26276327	26828037	551711	9	11	26276327	0.453994935754
chr2	26828038	27376651	548614	15	16	26828038	0.487854848764
chr2	27376652	27955503	578852	25	17	27376652	0.460589235245
chr2	27955504	28500493	544990	5	3	27955504	0.395445787996
chr2	28500494	29042086	541593	4	4	28500494	0.463277775008
chr2	29042087	29581748	539662	8	3	29042087	0.442213830138
chr2	29581749	30106495	524747	0	0	29581749	0.425384042215
chr2	30106496	30642446	535951	2	3	30106496	0.439338670886
chr2	30642447	31190262	547816	3	1	30642447	0.422154519036
chr2	31190263	31725607	535345	3	2	31190263	0.441740264204
chr2	31725608	32309211	583604	4	5	31725608	0.39461003861
chr2	32309212	32898187	588976	6	4	32309212	0.396345521719
chr2	32898188	33457179	558992	3	1	32898188	0.406878375273
chr2	33457180	34013726	556547	3	2	33457180	0.402316426106
chr2	34013727	34562325	548599	0	0	34013727	0.384955131161
chr2	34562326	35128712	566387	0	0	34562326	0.369646549091
chr2	35128713	35677168	548456	0	0	35128713	0.351762037429
chr2	35677169	36226360	549192	0	0	35677169	0.361640373494
chr2	36226361	36770811	544451	2	2	36226361	0.389910203122
chr2	36770812	37328572	557761	5	4	36770812	0.397987668553
chr2	37328573	37875778	547206	7	5	37328573	0.397177662526
chr2	37875779	38431247	555469	3	3	37875779	0.414212134251
chr2	38431248	39004171	572924	4	4	38431248	0.427840341825
