bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr1	152712104	155020904	2308801	82	42	94284589	0.457593952143481
chr1	155020905	157387341	2366437	83	77	91919592	0.48029845027636
chr1	157387342	159630533	2243192	38	8	89681344	0.395556482648321
chr1	159630534	162023722	2393189	70	42	87278996	0.443621487959495
chr1	162023723	164223982	2200260	13	8	85086087	0.390625169668583
chr1	164223983	166418111	2194129	13	14	82898067	0.414574853251088
chr1	166418112	168613220	2195109	24	22	80689261	0.409320861869714
chr1	168613221	170830848	2217628	21	8	78479591	0.383076418410833
chr1	170830849	173058452	2227604	21	8	76253052	0.38751785867083
chr1	173058453	175375616	2317164	32	11	73926173	0.397006593355071
chr1	175375617	177517381	2141765	6	5	71785954	0.406268646733125
chr1	177517382	179789869	2272488	16	14	69513191	0.406291415026702
chr1	179789870	181991144	2201275	15	20	67317661	0.42016614586643
chr1	181991145	184174927	2183783	22	15	65129518	0.413842883309422
chr1	184174928	186374362	2199435	13	9	62929349	0.383429564764005
chr1	186374363	188541479	2167117	3	1	60764559	0.35595101626656
chr1	188541480	190680265	2138786	2	0	58624393	0.338851814490851
chr1	190680266	192833874	2153609	5	1	56473350	0.348600542665877
chr1	192833875	194991503	2157629	6	3	54310961	0.356537763050149
chr1	194991504	197221919	2230416	10	3	52084303	0.346031111157705
chr1	197221920	199358298	2136379	9	8	49947725	0.361083870539482
chr1	199358299	201572945	2214647	19	26	47730769	0.431228352970861
chr1	201572946	203894966	2322021	42	31	45417613	0.465565770311517
chr1	203894967	206572389	2677423	37	33	42958274	0.468533218863524
chr1	206572390	208774670	2202281	27	19	40527362	0.431448223312441
chr1	208774671	210930500	2155830	16	13	38372107	0.414881326821083
chr1	210930501	213224894	2294394	25	24	36086447	0.423620693279895
chr1	213224895	215379609	2154715	6	17	33928459	0.401204694695188
chr1	215379610	217496537	2116928	3	6	31806877	0.371225727671008
chr1	217496538	219641206	2144669	5	6	29663081	0.376616873061422
chr1	219641207	221849036	2207830	16	18	27453608	0.393886926897337
chr1	221849037	224281500	2432464	14	18	25041308	0.419727170302569
chr1	224281501	226593429	2311929	23	27	22709537	0.426522297394938
chr1	226593430	228867350	2273921	28	62	20445909	0.465424437521504
chr1	228867351	231027050	2159700	15	17	18276412	0.443581730697658
chr1	231027051	233210833	2183783	20	14	16094606	0.420488318631935
chr1	233210834	235468561	2257728	11	15	13838424	0.419693146629349
chr1	235468562	237726700	2258139	16	18	11578312	0.417057481502196
chr1	237726701	239886046	2159346	4	2	9415604	0.374283863826312
chr1	239886047	242061591	2175545	11	11	7245467	0.395641262125142
chr1	242061592	244560176	2498585	9	19	4748090	0.40740074473881
chr1	244560177	246815535	2255359	11	19	2494362	0.423511212740898
chr2	0	2211802	2211803	10	48	2156386	0.452220653602808
chr2	2211803	4430143	2218341	8	30	4378633	0.444973154635962
chr2	4430144	6669776	2239633	4	7	6618152	0.394379378899082
chr2	6669777	8762792	2093016	6	8	8710789	0.421318171554294
chr2	8762793	10971866	2209074	22	31	10914761	0.460597752104446
chr2	10971867	13132868	2161002	11	16	13081113	0.428677365894159
chr2	13132869	15310596	2177728	2	1	15259058	0.3726822264998
chr2	15310597	17505087	2194491	4	5	17453270	0.414867567737336
chr2	17505088	19710084	2204997	10	13	19659291	0.391908414614235
chr2	19710085	21884793	2174709	12	13	21832734	0.427885236583855
chr2	21884794	24003775	2118982	2	6	23944746	0.40534045371947
chr2	24003776	26308267	2304492	24	32	26249340	0.433564657577249
chr2	26308268	28534743	2226476	54	47	28478802	0.449886742362661
chr2	28534744	30678031	2143288	15	11	30624866	0.443041577181807
chr2	30678032	32938994	2260963	15	11	32878489	0.413122785340725
chr2	32938995	35170282	2231288	6	3	35116356	0.390031792035444
chr2	35170283	37374828	2204546	8	6	37317703	0.376437007508213
chr2	37374829	39610270	2235442	21	17	39557087	0.40782771750415
chr2	39610271	41771667	2161397	3	4	41715617	0.373224605817046
chr2	41771668	43992800	2221133	13	19	43938049	0.432226853721674
chr2	43992801	46165346	2172546	13	25	46112126	0.416413001001085
chr2	46165347	48369811	2204465	19	17	48315884	0.439664066212752
chr2	48369812	50551387	2181576	8	5	50499780	0.381801694812772
chr2	50551388	52685095	2133708	0	2	52628439	0.355899023311803
chr2	52685096	54861235	2176140	12	12	54810270	0.385739061802936
chr2	54861236	57091061	2229826	15	11	57036250	0.389601290866683
chr2	57091062	59256089	2165028	3	3	59204916	0.361603847232227
chr2	59256090	61446018	2189929	11	12	61390405	0.404228316838945
chr2	61446019	63744460	2298442	12	15	63687508	0.40113652146894
chr2	63744461	65960021	2215561	15	21	65908187	0.418130594077277
chr2	65960022	68140703	2180682	2	8	68089173	0.391211684086267
chr2	68140704	70344703	2204000	26	16	70284477	0.410638106847049
chr2	70344704	72578129	2233426	24	34	72524050	0.444693552515811
chr2	72578130	74852277	2274148	47	44	74797350	0.435450070071616
chr2	74852278	77053223	2200946	8	12	76991847	0.388659821236947
chr2	77053224	79235825	2182602	1	1	79183493	0.352239466929247
chr2	79235826	81376572	2140747	8	4	81324374	0.381896534033738
chr2	81376573	83522109	2145537	1	2	83468513	0.354882495397396
chr2	83522110	85751533	2229424	12	13	85687379	0.40024787391421
chr2	85751534	89074866	3323333	41	38	89011027	0.435362622652244
chr2	89074867	97411853	8336987	32	58	97354464	0.441152151246994
chr2	97411854	100104654	2692801	31	29	100049134	0.429869533185308
chr2	100104655	102340792	2236138	14	14	102283873	0.434104459146547
chr2	102340793	104472728	2131936	10	6	104421068	0.388966427463982
chr2	104472729	106597713	2124985	8	19	106544269	0.409265181124361
chr2	106597714	108972436	2374723	11	11	108916338	0.398990018512968
chr2	108972437	112422953	3450517	28	29	112357506	0.441028340122869
chr2	112422954	115108396	2685443	37	34	115050598	0.423807034769865
chr2	115108397	117280981	2172585	2	2	117228971	0.366571355185086
chr2	117280982	119491007	2210026	3	7	119437689	0.392080274111206
chr2	119491008	121653781	2162774	17	40	121596968	0.455743946939205
chr2	121653782	123829002	2175221	6	8	119422658	0.421937045973766
chr2	123829003	125983907	2154905	1	1	117266973	0.37267206070451
chr2	125983908	128154187	2170280	5	12	115102161	0.404842129113782
chr2	128154188	130378456	2224269	12	34	112876462	0.446725741615122
chr2	130378457	133670546	3292090	40	67	109581261	0.436400137892391
chr2	133670547	135850850	2180304	9	7	107404929	0.410636178683064
chr2	135850851	138085348	2234498	9	8	105175407	0.39794502833773
chr2	138085349	140248941	2163593	4	3	103002551	0.372336676735223
chr2	140248942	142369021	2120080	1	0	100883927	0.351826181879671
chr2	142369022	144489490	2120469	2	1	98761299	0.359129505798132
chr2	144489491	146591584	2102094	3	5	96662282	0.368531958833349
chr2	146591585	148735982	2144398	3	2	94516439	0.365689646556235
chr2	148735983	151060672	2324690	6	8	92195602	0.38714045126135
chr2	151060673	153275193	2214521	10	8	89975788	0.392670000184682
chr2	153275194	155452092	2176899	4	5	87802871	0.370424638867349
chr2	155452093	157614211	2162119	3	8	85642253	0.356819508938231
chr2	157614212	159851880	2237669	10	5	83403065	0.387314152527032
chr2	159851881	162064044	2212164	10	10	81187219	0.389660754047581
chr2	162064045	164205448	2141404	9	11	79044586	0.360730798522098
chr2	164205449	166330271	2124823	8	3	76921340	0.363183120143522
chr2	166330272	168526466	2196195	6	4	74732200	0.361797537100342
chr2	168526467	170736775	2210309	20	14	72522145	0.395054555097912
chr2	170736776	172977327	2240552	15	29	70273681	0.40101615869348
chr2	172977328	175173305	2195978	9	11	68092591	0.408151944134425
chr2	175173306	177375104	2201799	24	51	65876340	0.399786321626148
chr2	177375105	179545799	2170695	17	13	63714238	0.392267060010669
chr2	179545800	181727262	2181463	5	3	61532963	0.369571466685222
chr2	181727263	183891834	2164572	10	8	59360171	0.36692359883905
chr2	183891835	186082762	2190928	3	3	57169436	0.353743619645171
chr2	186082763	188267765	2185003	6	5	54984253	0.357006251946704
chr2	188267766	190435262	2167497	11	2	52816708	0.35673134161357
chr2	190435263	192622060	2186798	17	16	50630480	0.388516753678702
chr2	192622061	194786783	2164723	3	2	48469059	0.34914149731601
chr2	194786784	197005273	2218490	3	2	46253757	0.357430944859714
chr2	197005274	199245751	2240478	17	15	44004422	0.391013016951653
chr2	199245752	201403954	2158203	9	11	41850371	0.382032357672464
chr2	201403955	203734469	2330515	29	18	39528553	0.413765435926195
chr2	203734470	205940541	2206072	10	7	37311473	0.393463619335958
chr2	205940542	208132321	2191780	19	10	35117942	0.404862672448022
chr2	208132322	210417705	2285384	14	16	32833472	0.389976595230469
chr2	210417706	212580369	2162664	9	7	30671498	0.363837068937789
chr2	212580370	214739677	2159308	3	4	28512905	0.355931434163067
chr2	214739678	216933262	2193585	8	4	26322616	0.381082209216051
chr2	216933263	219074637	2141375	15	13	24185578	0.444195440497574
chr2	219074638	221285236	2210599	59	70	21971278	0.461707538184359
chr2	221285237	223409927	2124691	4	11	19843426	0.389876062571258
chr2	223409928	225630717	2220790	12	10	17626172	0.405289402623658
chr2	225630718	227762826	2132109	3	5	15487914	0.379397923178705
chr2	227762827	229992881	2230055	11	6	13259021	0.392065021157684
chr2	229992882	232226388	2233507	17	16	11029508	0.421196894187946
chr2	232226389	234588256	2361868	40	42	8678544	0.464475312043421
chr2	234588257	236769653	2181397	15	14	6481599	0.449253308227879
chr2	236769654	238913147	2143494	13	26	4342616	0.457793501861792
chr2	238913148	241096111	2182964	23	48	2156364	0.488778671241475
chr3	0	2256203	2256204	3	3	2202523	0.368633308613533
chr3	2256204	4456552	2200349	6	4	4398456	0.388274304733049
chr3	4456553	6665319	2208767	5	10	6610434	0.40052512736816
chr3	6665320	8816091	2150772	7	4	8765120	0.394724911540728
chr3	8816092	11028048	2211957	39	37	10977610	0.46392093892202
chr3	11028049	13251644	2223596	17	30	13198080	0.454520948361619
chr3	13251645	15457090	2205446	23	30	15394064	0.475965370406474
chr3	15457091	17630797	2173707	15	9	17577737	0.402097461534061
chr3	17630798	19830687	2199890	2	6	19772982	0.374700120808601
chr3	19830688	22048470	2217783	7	3	21989195	0.373388172877164
chr3	22048471	24281272	2232802	7	6	24224523	0.386473515862526
chr3	24281273	26424584	2143312	5	5	26372534	0.383189388013948
chr3	26424585	28674161	2249577	7	14	28619505	0.383326616052067
chr3	28674162	30816639	2142478	3	1	30766280	0.372276391877415
chr3	30816640	33016277	2199638	11	15	32953862	0.413708433018399
chr3	33016278	35252540	2236263	8	8	35199070	0.38820218382409
chr3	35252541	37444357	2191817	10	7	37389264	0.384449733913398
chr3	37444358	39648674	2204317	30	22	39586100	0.440934045360019
chr3	39648675	41908441	2259767	10	10	41841435	0.405180919066202
chr3	41908442	44125302	2216861	20	28	44074098	0.43510282407817
chr3	44125303	46330015	2204713	32	26	46270291	0.433608154828708
chr3	46330016	48643766	2313751	47	42	48593097	0.46445213947273
chr3	48643767	51007557	2363791	73	73	50951472	0.493977923193537
chr3	51007558	53291877	2284320	58	41	53235013	0.471855495077294
chr3	53291878	55480450	2188573	9	10	55422922	0.424909836707713
chr3	55480451	57698369	2217919	16	21	57639326	0.412696900686318
chr3	57698370	59941674	2243305	13	12	59889453	0.420500460137208
chr3	59941675	62100999	2159325	1	3	62047589	0.393472020160054
chr3	62101000	64236687	2135688	13	14	64185470	0.399449011787374
chr3	64236688	66482762	2246075	5	8	66430720	0.405062810140165
chr3	66482763	68661921	2179159	4	4	68604705	0.391602365505584
chr3	68661922	70838689	2176768	9	8	70786621	0.389262769069572
chr3	70838690	72982320	2143631	8	11	72925818	0.426433722540475
chr3	72982321	75165331	2183011	4	5	75106977	0.388108614462877
chr3	75165332	77677437	2512106	6	12	77626303	0.366597003782565
chr3	77677438	79827189	2149752	1	2	79773587	0.357923320817131
chr3	79827190	81976919	2149730	1	2	81920151	0.353420506774577
chr3	81976920	84124733	2147814	0	1	84071737	0.34645034157354
chr3	84124734	86282675	2157942	2	1	86230520	0.344658557370555
chr3	86282676	88453726	2171051	7	7	88402362	0.359862141029128
chr3	88453727	93801968	5348242	6	4	93743540	0.358072130934409
chr3	93801969	95982673	2180705	1	1	95930763	0.351711660655579
chr3	95982674	98174932	2192259	12	5	98114467	0.35986923317503
chr3	98174933	100408231	2233299	19	12	97674340	0.384243317702498
chr3	100408232	102631416	2223185	16	9	95443677	0.378885506646202
chr3	102631417	104780180	2148764	1	0	93295165	0.349273179762047
chr3	104780181	106948050	2167870	3	4	91126529	0.364978098531563
chr3	106948051	109136960	2188910	20	8	88949980	0.386662760970246
chr3	109136961	111358160	2221200	3	1	86717655	0.367484859646882
chr3	111358161	113581799	2223639	26	16	84501123	0.394712340325918
chr3	113581800	115720389	2138590	10	9	82353611	0.377775448969858
chr3	115720390	117845489	2125100	1	1	80228734	0.369044382994209
chr3	117845490	120061612	2216123	18	14	78018121	0.394603359716902
chr3	120061613	122375493	2313881	26	15	75706639	0.39267469530212
chr3	122375494	124532721	2157228	15	18	73543633	0.439304092785192
chr3	124532722	126866217	2333496	23	38	71207339	0.45729939102705
chr3	126866218	129063935	2197718	28	40	69017156	0.477358570976612
chr3	129063936	131406291	2342356	24	18	66672306	0.413717188448482
chr3	131406292	133653144	2246853	17	14	64422019	0.401600255201164
chr3	133653145	135831936	2178792	7	12	62247608	0.42753910943815
chr3	135831937	138160296	2328360	15	19	59915533	0.407336799801628
chr3	138160297	140368638	2208342	16	20	57710669	0.423319525770055
chr3	140368639	142633004	2264366	16	23	55443202	0.406577520964702
chr3	142633005	144771131	2138127	6	5	53304135	0.378027796113676
chr3	144771132	146951898	2180767	5	4	51123640	0.354382386614448
chr3	146951899	149114007	2162109	11	14	48960874	0.369959079997078
chr3	149114008	151296220	2182213	22	15	46784931	0.395964497355669
chr3	151296221	153513461	2217241	11	3	44562158	0.371965004772681
chr3	153513462	155777639	2264178	8	9	42301041	0.381942559774396
chr3	155777640	157966983	2189344	14	16	40112730	0.389863167640304
chr3	157966984	160196225	2229242	16	10	37880758	0.391620803048819
chr3	160196226	162376165	2179940	8	6	35700323	0.370008987063715
chr3	162376166	164560792	2184627	1	1	33515530	0.34678472390848
chr3	164560793	166738362	2177570	3	0	31338998	0.346905319293587
chr3	166738363	168881383	2143021	10	6	29191199	0.363800456803606
chr3	168881384	171106902	2225519	20	18	26966941	0.397075057585008
chr3	171106903	173293244	2186342	9	9	24781600	0.387157106929179
chr3	173293245	175421987	2128743	1	2	22653337	0.353304013865671
chr3	175421988	177650469	2228482	1	1	20428252	0.381826642891869
chr3	177650470	179860302	2209833	12	10	18217223	0.383511775218271
chr3	179860303	182072880	2212578	6	9	16005052	0.379438995497862
chr3	182072881	184342411	2269531	33	44	13733001	0.434460763505047
chr3	184342412	186614798	2272387	30	18	11472072	0.427804512196554
chr3	186614799	188796856	2182058	12	11	9280770	0.408582398042346
chr3	188796857	190937503	2140647	11	5	7141307	0.375189695377252
chr3	190937504	193110488	2172985	8	6	4963608	0.378940711443868
chr3	193110489	195334394	2223906	18	26	2747023	0.444616968715675
chr3	195334395	198022429	2688035	39	59	226179	0.450416229316581
chr4	0	2358214	2358215	46	173	2303444	0.510921950769459
chr4	2358215	4760095	2401881	25	66	4709460	0.492842235249209
chr4	4760096	6955409	2195314	18	41	6898390	0.4737927783273
chr4	6955410	9498461	2543052	22	49	9386984	0.517012862686199
chr4	9498462	11814551	2316090	9	14	11753661	0.420337345543629
chr4	11814552	13979873	2165322	6	9	13926257	0.384216571477459
chr4	13979874	16157127	2177254	11	7	16105127	0.398100934539143
chr4	16157128	18349207	2192080	11	10	18295439	0.401484693461367
chr4	18349208	20498184	2148977	1	1	20446275	0.365842661614269
chr4	20498185	22691966	2193782	5	4	22640009	0.379995625159721
chr4	22691967	24823280	2131314	6	3	24771488	0.390198949317937
chr4	24823281	27040026	2216746	12	20	26987826	0.418118540968789
chr4	27040027	29167553	2127527	1	0	29113523	0.36345476417727
chr4	29167554	31284738	2117185	1	2	31231775	0.350241578886031
chr4	31284739	33416998	2132260	0	0	33364826	0.347354813510738
chr4	33416999	35549786	2132788	0	0	35498520	0.345491583423857
chr4	35549787	37717504	2167718	5	4	37661094	0.371753451915628
chr4	37717505	39998050	2280546	22	20	39934969	0.415402159058014
chr4	39998051	42253121	2255071	14	27	42195485	0.416984696493489
chr4	42253122	44436957	2183836	4	2	44384895	0.368240430445841
chr4	44436958	46611102	2174145	5	4	46553782	0.355722074398754
chr4	46611103	48806633	2195531	15	14	48751277	0.377519273603149
chr4	48806634	54636061	5829428	14	18	54577185	0.405778321010733
chr4	54636062	56881240	2245179	14	17	56827497	0.402501606568212
chr4	56881241	59158847	2277607	13	18	59105464	0.398000970700189
chr4	59158848	61409439	2250592	0	0	61357650	0.348094531179393
chr4	61409440	63591612	2182173	1	2	63538496	0.354201323508988
chr4	63591613	65788467	2196855	2	1	65736492	0.345052774824789
chr4	65788468	67969888	2181421	2	2	67910856	0.348339132756969
chr4	67969889	70372085	2402197	23	4	70318908	0.366896602135799
chr4	70372086	72641458	2269373	31	6	72585056	0.37306192359317
chr4	72641459	74882898	2241440	15	12	74830001	0.371424729032419
chr4	74882899	77249096	2366198	28	17	77192612	0.389308732685849
chr4	77249097	79483894	2234798	10	16	79430645	0.404758867357235
chr4	79483895	81650639	2166745	9	14	81590012	0.366992765044606
chr4	81650640	83888210	2237571	14	11	83833353	0.391923805864177
chr4	83888211	86118844	2230634	12	16	86056789	0.389335955355471
chr4	86118845	88364918	2246074	10	6	88306752	0.379824960517765
chr4	88364919	90600274	2235356	19	9	90541534	0.3899086145952
chr4	90600275	92819768	2219494	4	3	92761171	0.353759177187646
chr4	92819769	94997013	2177245	2	4	94939580	0.352145965317692
chr4	94997014	97181999	2184986	6	5	94022385	0.369448505754642
chr4	97182000	99422261	2240262	3	2	91788476	0.359763976346813
chr4	99422262	101657849	2235588	21	10	89549317	0.383811051978719
chr4	101657850	103904456	2246607	9	8	87348866	0.371766994611883
chr4	103904457	106151772	2247316	6	7	85056611	0.361886406909584
chr4	106151773	108386252	2234480	10	4	82826657	0.365766783275304
chr4	108386253	110580040	2193788	13	13	80632114	0.391114198498367
chr4	110580041	112828335	2248295	10	15	78384787	0.37529610463577
chr4	112828336	115036159	2207824	16	13	76172471	0.377983691525839
chr4	115036160	117188779	2152620	3	1	74022766	0.349292171840612
chr4	117188780	119394521	2205742	6	7	71861112	0.352245761605611
chr4	119394522	121806955	2412434	13	7	69399016	0.373034449384582
chr4	121806956	124015247	2208292	19	16	67193160	0.379391921056547
chr4	124015248	126201339	2186092	3	3	65007746	0.367333843434817
chr4	126201340	128377151	2175812	2	1	62832238	0.355971911297758
chr4	128377152	130658648	2281497	11	10	60552470	0.385178457343342
chr4	130658649	133011254	2352606	0	19	58195473	0.349667374075163
chr4	133011255	135167052	2155798	2	2	56044608	0.34565894553792
chr4	135167053	137332466	2165414	0	2	53875487	0.342849724917341
chr4	137332467	139457232	2124766	2	1	51754629	0.356561007407383
chr4	139457233	141681691	2224459	15	25	49525460	0.409252293145109
chr4	141681692	143885839	2204148	4	4	47323838	0.372705957677184
chr4	143885840	146328656	2442817	12	10	44892059	0.379151383480881
chr4	146328657	148532109	2203453	9	12	42675955	0.387613542518125
chr4	148532110	150723318	2191209	4	4	40483792	0.379377763847828
chr4	150723319	152931736	2208418	9	9	38274846	0.390774462740287
chr4	152931737	155107245	2175509	14	17	36106075	0.40866839245627
chr4	155107246	157244897	2137652	14	14	33968198	0.372965075828955
chr4	157244898	159418648	2173751	6	6	31803712	0.360642779119558
chr4	159418649	161661421	2242773	8	4	29547776	0.376568460683062
chr4	161661422	163803060	2141639	1	0	27405618	0.345386703742528
chr4	163803061	166066600	2263540	11	9	25147747	0.374627692202038
chr4	166066601	168294834	2228234	7	5	22917130	0.36040242507239
chr4	168294835	170502456	2207622	7	7	20710696	0.379851775498388
chr4	170502457	172702426	2199970	5	7	18505599	0.368211459039603
chr4	172702427	174868641	2166215	8	15	16336735	0.374703096304625
chr4	174868642	177016535	2147894	8	7	14190645	0.361542671005321
chr4	177016536	179179675	2163140	7	5	12034620	0.36748938144476
chr4	179179676	181319090	2139415	0	1	9889598	0.353458628015324
chr4	181319091	183457397	2138307	4	3	7748700	0.380094975478628
chr4	183457398	185677193	2219796	18	21	5534430	0.425702326876321
chr4	185677194	187890380	2213187	21	27	3325053	0.418208283237462
chr4	187890381	190128986	2238606	4	10	1077952	0.394436456691504
chr5	0	2374189	2374190	30	160	2321292	0.517103429856048
chr5	2374190	4469707	2095518	4	16	4416039	0.433968284433153
chr5	4469708	6593933	2124226	7	9	6539812	0.420619356411535
chr5	6593934	8783247	2189314	9	11	8721636	0.405043344635232
chr5	8783248	10949603	2166356	11	9	10895840	0.417824878036369
chr5	10949604	13070899	2121296	2	3	13019114	0.374088226917569
chr5	13070900	15222845	2151946	5	9	15169770	0.406954494153564
chr5	15222846	17455035	2232190	8	14	17401540	0.410905691354151
chr5	17455036	19723543	2268508	1	2	19668950	0.359978051020331
chr5	19723544	22271814	2548271	3	2	22219256	0.353092068237529
chr5	22271815	24421351	2149537	1	0	24361669	0.353765861808491
chr5	24421352	26589702	2168351	1	2	26537136	0.350207627892461
chr5	26589703	28728009	2138307	1	1	28675119	0.344946371913538
chr5	28728010	30911958	2183949	1	2	30859283	0.350853021841957
chr5	30911959	33168085	2256127	12	9	33107768	0.41402656716473
chr5	33168086	35625306	2457221	14	10	35565491	0.399689516402519
chr5	35625307	37885634	2260328	15	11	37834273	0.392906660547265
chr5	37885635	40045566	2159932	8	6	39991465	0.391958937294665
chr5	40045567	42278674	2233108	14	9	42221020	0.3783853906123
chr5	42278675	44591495	2312821	16	23	44532313	0.387629085304753
chr5	44591496	50047811	5456316	4	4	49996432	0.363469202720824
chr5	50047812	52227578	2179767	3	7	52175314	0.358185729780088
chr5	52227579	54463685	2236107	14	8	54410897	0.394917698428701
chr5	54463686	56708120	2244435	18	21	56646576	0.406687894200147
chr5	56708121	58888294	2180174	5	3	58837435	0.381208055894506
chr5	58888295	61091050	2202756	8	8	61039121	0.386111827818779
chr5	61091051	63342556	2251506	5	5	63291014	0.381897767036421
chr5	63342557	65584240	2241684	15	11	65526195	0.377801968350817
chr5	65584241	67768778	2184538	3	5	67717717	0.394403265295925
chr5	67768779	71844453	4075675	33	24	71791859	0.408464691172608
chr5	71844454	73999525	2155072	11	20	73943527	0.408376072565903
chr5	73999526	76309891	2310366	17	19	76251552	0.401536510200706
chr5	76309892	78555327	2245436	16	24	78496223	0.402957391798227
chr5	78555328	80827210	2271883	23	12	80773079	0.402890148747805
chr5	80827211	83035282	2208072	8	7	82980703	0.379155096645834
chr5	83035283	85189860	2154578	1	2	85137456	0.349235667372509
chr5	85189861	87413090	2223230	6	2	87358957	0.359183292944662
chr5	87413091	89588134	2175044	5	13	89533012	0.364901338897817
chr5	89588135	91826748	2238614	7	7	89140229	0.36578416705147
chr5	91826749	94006851	2180103	7	10	86962188	0.366678370694371
chr5	94006852	96166041	2159190	15	11	84802206	0.382901967912457
chr5	96166042	98412740	2246699	8	5	82558555	0.374198058369596
chr5	98412741	100815790	2403050	3	3	80155605	0.354140010320296
chr5	100815791	103003099	2187309	7	7	77963998	0.362693580669215
chr5	103003100	105163897	2160798	1	0	75803092	0.348350476652319
chr5	105163898	107294626	2130729	2	1	73670934	0.361014570123096
chr5	107294627	109481953	2187327	4	6	71490282	0.375444504690415
chr5	109481954	111689980	2208027	10	7	69276988	0.375004536449602
chr5	111689981	113905537	2215557	9	10	67071595	0.393683883464276
chr5	113905538	116111567	2206030	14	16	64857417	0.388829920406912
chr5	116111568	118275175	2163608	1	0	62692614	0.366121768548211
chr5	118275176	120504737	2229562	5	8	60461366	0.368571190948934
chr5	120504738	122717195	2212458	11	13	58253830	0.375747055599639
chr5	122717196	124871790	2154595	2	5	56095955	0.381534840811003
chr5	124871791	127130924	2259134	10	9	53851883	0.389820234775456
chr5	127130925	129321715	2190791	7	7	51647121	0.368864048603785
chr5	129321716	131618280	2296565	10	11	49348607	0.389862060634116
chr5	131618281	133855862	2237582	31	30	47118832	0.452373242500602
chr5	133855863	136021939	2166077	26	32	44945107	0.440605778733282
chr5	136021940	138286611	2264672	25	18	42681616	0.427748494120492
chr5	138286612	140618098	2331487	72	91	40358492	0.443209436098355
