bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr3	38550841	44125302	5574462	45	47	44074098	0.423192680654279
chr3	44125303	49870602	5745300	124	105	49811394	0.457500837644075
chr3	49870603	55480450	5609848	95	87	55422922	0.458020582067918
chr3	55480451	61003856	5523406	29	33	60951811	0.410325489012614
chr3	61003857	66482762	5478906	19	25	66430720	0.402146992151832
chr3	66482763	71905162	5422400	18	18	71852069	0.394350833569478
chr3	71905163	77677437	5772275	13	22	77626303	0.390450956574951
chr3	77677438	83060439	5383002	2	5	83007813	0.355155020796245
chr3	83060440	88453726	5393287	9	8	88402362	0.349770926229727
chr3	88453727	97076913	8623187	8	7	97021965	0.354796173413035
chr3	97076914	102631416	5554503	46	24	95443677	0.378316566232452
chr3	102631417	108019592	5388176	11	10	90065560	0.36305150470274
chr3	108019593	113581799	5562207	42	19	84501123	0.382192990991922
chr3	113581800	118956683	5374884	15	11	79117911	0.375209593848517
chr3	118956684	124532721	5576038	55	46	73543633	0.414151198058796
chr3	124532722	130294797	5762076	66	89	67780271	0.461754363232958
chr3	130294798	135831936	5537139	33	33	62247608	0.409251442803625
chr3	135831937	141485774	5653838	38	52	56596309	0.415806862814373
chr3	141485775	146951898	5466124	20	19	51123640	0.37205074889143
chr3	146951899	152383842	5431944	41	30	45690679	0.379475981686486
chr3	152383843	157966983	5583141	25	27	40112730	0.384401742129565
chr3	157966984	163470181	5503198	25	16	34604435	0.373328826449919
chr3	163470182	168881383	5411202	13	7	29191199	0.354319289597364
chr3	168881384	174347815	5466432	29	29	23734051	0.384774286177394
chr3	174347816	179860302	5512487	14	11	18217223	0.376375552418605
chr3	179860303	185486515	5626213	49	60	12590942	0.409937567338417
chr3	185486516	190937503	5450988	43	27	7141307	0.400252978509207
chr3	190937504	196668267	5730764	50	67	1412163	0.422699181484535
chr4	0	5880852	5880853	78	254	5827663	0.49121017095056
chr4	5880853	11814551	5933699	42	89	11753661	0.474752698079757
chr4	11814552	17242917	5428366	20	19	17188889	0.393179218709369
chr4	17242918	22691966	5449049	14	12	22640009	0.378676975791415
chr4	22691967	28110755	5418789	18	23	28055554	0.397885985201533
chr4	28110756	33416998	5306243	2	2	33364826	0.349861473542773
chr4	33416999	38822388	5405390	12	10	38766817	0.371204609448549
chr4	38822389	44436957	5614569	33	43	44384895	0.395944319086182
chr4	44436958	53478288	9041331	28	29	53426390	0.374699526394816
chr4	53478289	59158847	5680559	33	42	59105464	0.401109372117599
chr4	59158848	64697960	5539113	1	3	64646736	0.349872834691222
chr4	64697961	70372085	5674125	27	6	70318908	0.355160911071153
chr4	70372086	76079124	5707039	55	25	76015537	0.373367725976059
chr4	76079125	81650639	5571515	38	40	81590012	0.388851081109253
chr4	81650640	87229859	5579220	28	27	87178020	0.386195016860822
chr4	87229860	92819768	5589909	31	18	92761171	0.375705988547282
chr4	92819769	98267132	5447364	8	9	92941150	0.359663070643432
chr4	98267133	103904456	5637324	33	20	87348866	0.375111526960468
chr4	103904457	109469910	5565454	23	18	81741026	0.370054025464652
chr4	109469911	115036159	5566249	32	34	76172471	0.378764848473294
chr4	115036160	120707950	5671791	20	14	70499596	0.356876124833768
chr4	120707951	126201339	5493389	24	20	65007746	0.3716431340951
chr4	126201340	131743881	5542542	13	11	59467543	0.366744206604675
chr4	131743882	137332466	5588585	2	23	53875487	0.344986358663935
chr4	137332467	142792440	5459974	20	29	48420959	0.382023320854179
chr4	142792441	148532109	5739669	22	23	42675955	0.380090352837294
chr4	148532110	154002863	5470754	20	18	37205057	0.389176647588749
chr4	154002864	159418648	5415785	27	32	31803712	0.375794742008411
chr4	159418649	164894558	5475910	15	9	26311394	0.362506664887282
chr4	164894559	170502456	5607898	19	16	20710696	0.37222815799208
chr4	170502457	175939233	5436777	19	26	15270178	0.369741801063362
chr4	175939234	181319090	5379857	9	9	9889598	0.36042029326049
chr4	181319091	186769748	5450658	35	40	4436791	0.406191370573289
chr5	0	5547400	5547401	37	181	5490276	0.462254885081795
chr5	5547401	10949603	5402203	24	24	10895840	0.41556883226714
chr5	10949604	16305901	5356298	9	16	16250928	0.391131874765901
chr5	16305902	22271814	5965913	10	14	22219256	0.370875537907358
chr5	22271815	27649342	5377528	3	3	27594470	0.350409103781144
chr5	27649343	33168085	5518743	13	11	33107768	0.375110676467327
chr5	33168086	38954939	5786854	34	24	38902484	0.399266509929071
chr5	38954940	44591495	5636556	33	35	44532313	0.380961326135529
chr5	44591496	53359376	8767881	14	16	53304024	0.365998517740918
chr5	53359377	58888294	5528918	30	27	58837435	0.395788914668788
chr5	58888295	64454478	5566184	19	19	64400220	0.382596240895873
chr5	64454479	71844453	7389975	45	34	71791859	0.396875566973947
chr5	71844454	77403921	5559468	37	56	77348043	0.40412935936943
chr5	77403922	83035282	5631361	38	26	82980703	0.39383672861396
chr5	83035283	88498086	5462804	11	17	88440770	0.357184371286277
chr5	88498087	94006851	5508765	15	17	86962188	0.365128763498054
chr5	94006852	99642661	5635810	23	16	81327604	0.374057435644558
chr5	99642662	105163897	5521236	11	10	75803092	0.354856201924995
chr5	105163898	110597021	5433124	11	11	70369637	0.368099467353154
chr5	110597022	116111567	5514546	28	29	64857417	0.389491498700566
chr5	116111568	121609596	5498029	11	11	59367124	0.365663772776886
chr5	121609597	127130924	5521328	18	24	53851883	0.387054263496412
chr5	127130925	132745561	5614637	38	37	48220669	0.39332393871248
chr5	132745562	138286611	5541050	61	61	42681616	0.438457511124431
chr5	138286612	143870037	5583426	118	156	37096921	0.430844429349243
chr5	143870038	149378963	5508926	40	26	31591220	0.398849910270675
chr5	149378964	154903832	5524869	46	44	26063011	0.426513831524965
chr5	154903833	160445806	5541974	36	33	20524560	0.409376637694023
chr5	160445807	165877034	5431228	8	4	15094398	0.364853901788382
chr5	165877035	171271506	5394472	25	23	9697158	0.422301861367688
chr5	171271507	177067176	5795670	67	109	3914607	0.461792501773827
chr6	0	5628280	5628281	38	63	5573690	0.433066024701983
chr6	5628281	11159985	5531705	34	56	11105277	0.411001269584841
chr6	11159986	16602638	5442653	20	24	16549249	0.420677405676614
chr6	16602639	22189827	5587189	19	24	22126900	0.402474330166965
chr6	22189828	27908116	5718289	100	91	27853809	0.396260673530636
chr6	27908117	33713054	5804938	228	166	33660717	0.44512504611006
chr6	33713055	39279772	5566718	67	83	39225647	0.455259288843206
chr6	39279773	44768993	5489221	90	100	44701711	0.462824872529017
chr6	44768994	50213006	5444013	35	15	50156315	0.378140677629779
chr6	50213007	55721706	5508700	33	28	55668705	0.381979318809036
chr6	55721707	65086446	9364740	15	15	65029382	0.369494500389519
chr6	65086447	70539054	5452608	3	5	70485685	0.348151282526605
chr6	70539055	76183934	5644880	29	32	76128313	0.377692392127943
chr6	76183935	81831272	5647338	13	13	81774818	0.368676594695157
chr6	81831273	87595391	5764119	21	19	83584504	0.380104408270582
chr6	87595392	93077252	5481861	30	26	78090577	0.388811465929
chr6	93077253	98632989	5555737	12	8	72537911	0.354491070370164
chr6	98632990	104090156	5457167	13	39	67082335	0.361731278763332
chr6	104090157	109671108	5580952	28	42	61497185	0.400569414200348
chr6	109671109	115209972	5538864	33	30	55958324	0.390761797559428
chr6	115209973	120737525	5527553	33	23	50431494	0.373953165711281
chr6	120737526	126221553	5484028	16	15	44947611	0.368180459093886
chr6	126221554	131670465	5448912	20	18	39510482	0.370946374522095
chr6	131670466	137141138	5470673	42	28	34029248	0.387124476140489
chr6	137141139	142615043	5473905	26	25	28554716	0.38225160446367
chr6	142615044	148019993	5404950	26	28	23147137	0.382111382235679
chr6	148019994	153585864	5565871	35	43	17580789	0.410950545659814
chr6	153585865	159172603	5586739	20	27	12002087	0.410310044792893
chr6	159172604	164652258	5479655	34	32	6515104	0.416274393119527
chr6	164652259	170220401	5568143	35	97	949361	0.434505090601469
chr7	0	5820898	5820899	57	327	5756323	0.50907410939667
chr7	5820899	11644078	5823180	34	56	11589427	0.38441644439312
chr7	11644079	17032075	5387997	16	15	16977834	0.360735471135955
chr7	17032076	22440480	5408405	18	22	22387937	0.37515193322742
chr7	22440481	28009089	5568609	50	79	27957664	0.409592261408954
chr7	28009090	33620855	5611766	44	39	33559165	0.413377600478987
chr7	33620856	39256252	5635397	24	24	39204479	0.401802826432374
chr7	39256253	44802844	5546592	40	47	44741501	0.415393053924179
chr7	44802845	50333002	5530158	30	27	50281612	0.410368048076963
chr7	50333003	55955466	5622464	15	33	55888767	0.399239087596293
chr7	55955467	67444605	11489139	55	119	67382978	0.423819525847562
chr7	67444606	73630106	6185501	42	44	73565977	0.440534758797663
chr7	73630107	80727161	7097055	55	70	78473228	0.403548415807301
chr7	80727162	86112630	5385469	6	6	73080501	0.349585515865646
chr7	86112631	91687007	5574377	26	23	67507880	0.371742766550971
chr7	91687008	97186681	5499674	41	31	62011822	0.379252923641087
chr7	97186682	103706076	6519395	130	141	55487104	0.460502441466141
chr7	103706077	109292882	5586806	34	27	49904654	0.395843962368847
chr7	109292883	114772520	5479638	15	9	44417325	0.367448481276087
chr7	114772521	120142343	5369823	18	13	39047623	0.362058506960718
chr7	120142344	125558546	5416203	26	20	33638375	0.364703685959853
chr7	125558547	131313611	5755065	63	66	27884455	0.416734794275357
chr7	131313612	136726730	5413119	24	15	22463103	0.408972120690732
chr7	136726731	142508684	5781954	55	35	16687337	0.42006449212483
chr7	142508685	148499613	5990929	52	18	10693668	0.384438038541109
chr7	148499614	154781186	6281573	71	117	4408892	0.451259709192658
chr8	0	5655146	5655147	14	116	5603636	0.417247230265038
chr8	5655147	12753014	7097868	91	78	12699113	0.435974670662758
chr8	12753015	18133691	5380677	20	16	18082031	0.373383646198889
chr8	18133692	23568683	5434992	50	61	23516777	0.441535875413616
chr8	23568684	29002855	5434172	41	43	28945551	0.415569265258365
chr8	29002856	34523366	5520511	22	21	34471320	0.398818004471172
chr8	34523367	40037266	5513900	35	28	39980232	0.403106900254936
chr8	40037267	48893341	8856075	32	47	48836317	0.427674735919021
chr8	48893342	54419569	5526228	12	21	54361018	0.387309358808708
chr8	54419570	59979591	5560022	27	39	59928223	0.398004737582044
chr8	59979592	65449981	5470390	13	20	65396067	0.381322397556616
chr8	65449982	71022121	5572140	32	31	70963437	0.391622086934593
chr8	71022122	76571644	5549523	27	25	69856122	0.385037510700111
chr8	76571645	82000639	5428995	13	20	64417247	0.368263314814541
chr8	82000640	87760978	5760339	27	31	58656419	0.365574036738203
chr8	87760979	93312251	5551273	16	12	53104787	0.366072467658301
chr8	93312252	98849490	5537239	32	30	47573002	0.399698720892946
chr8	98849491	104439140	5589650	42	45	41979472	0.409349155204728
chr8	104439141	109877313	5438173	12	14	36538894	0.370989632710236
chr8	109877314	115254854	5377541	9	8	31165134	0.349310360968999
chr8	115254855	120667149	5412295	16	14	25751473	0.37826525356464
chr8	120667150	126170414	5503265	34	27	20246636	0.404597271743497
chr8	126170415	131632814	5462400	16	12	14784277	0.408885125389098
chr8	131632815	136996583	5363769	20	13	9420251	0.419465074583998
chr8	136996584	142391279	5394696	11	34	4024731	0.42681584546948
chr9	0	5687974	5687975	35	46	5627165	0.399707017324567
chr9	5687975	11159546	5471572	11	12	11107685	0.375529095066611
chr9	11159547	16612397	5452851	14	17	16560473	0.376911857015218
chr9	16612398	22165401	5553004	42	35	22112650	0.388337214215786
chr9	22165402	27652273	5486872	13	12	27593746	0.369007269163239
chr9	27652274	33150339	5498066	14	16	33096172	0.365525492222701
chr9	33150340	41980038	8829699	110	118	40672117	0.445130728682021
chr9	41980039	75774373	33794335	56	109	65491335	0.396922040807891
chr9	75774374	81272820	5498447	19	24	59996614	0.388448543569138
chr9	81272821	86851781	5578961	16	11	54416145	0.389260457437862
chr9	86851782	92739753	5887972	34	34	48526037	0.425119392419136
chr9	92739754	98446462	5706709	56	65	42819972	0.437560842550596
chr9	98446463	104134502	5688040	54	69	37131602	0.422194252567236
chr9	104134503	109663533	5529031	28	20	31601416	0.374999005350801
chr9	109663534	115179009	5515476	35	30	26095809	0.4119023213417
chr9	115179010	120588553	5409544	44	51	20675225	0.424378374239399
chr9	120588554	126035903	5447350	48	38	15231500	0.414703194084381
chr9	126035904	131664141	5628238	86	119	9615099	0.469375253197308
chr9	131664142	137507117	5842976	86	158	3763807	0.510493480064742
chr10	0	5549150	5549151	29	80	5493822	0.427946363047321
chr10	5549151	10992056	5442906	23	28	10938141	0.407018709363762
chr10	10992057	16608374	5616318	38	41	16554320	0.430044945471115
chr10	16608375	22606592	5998218	28	25	22551197	0.390812939319366
chr10	22606593	28228850	5622258	35	39	28173060	0.400504538952617
chr10	28228851	33889291	5660441	24	26	33835919	0.412641742851503
chr10	33889292	43445744	9556453	21	36	43386249	0.40484646251398
chr10	43445745	52093890	8648146	84	102	52041630	0.442029330375581
chr10	52093891	57595516	5501626	9	12	57539305	0.360836305024909
chr10	57595517	63029190	5433674	16	14	62974853	0.371841293758871
chr10	63029191	68478698	5449508	14	15	67111374	0.375263437804992
chr10	68478699	74086938	5608240	54	60	61509552	0.449127765253262
chr10	74086939	79693922	5606984	44	39	55896819	0.420341937200667
chr10	79693923	85382583	5688661	25	28	50202979	0.418168264452089
chr10	85382584	91179774	5797191	48	34	44412778	0.407905783102584
chr10	91179775	96874130	5694356	42	40	38727968	0.399991110031126
chr10	96874131	102517472	5643342	71	88	33068101	0.434350142710194
chr10	102517473	108060385	5542913	74	102	27529376	0.437309443566768
chr10	108060386	113503523	5443138	14	18	22083827	0.393095700502597
chr10	113503524	118916499	5412976	35	32	16674674	0.411457922019047
chr10	118916500	124389762	5473263	38	42	11224437	0.435505749168049
chr10	124389763	129981558	5591796	44	53	5608562	0.448539153658211
chr10	129981559	135534746	5553188	47	189	157588	0.486835552624731
chr11	0	6123973	6123974	181	221	6064749	0.484986655823635
chr11	6123974	11689074	5565101	89	60	11638386	0.425889346083167
chr11	11689075	17171787	5482713	25	31	17113587	0.409092625956563
chr11	17171788	22654481	5482694	45	49	22600151	0.411843438439069
chr11	22654482	28148592	5494111	17	14	28095881	0.364238254007929
chr11	28148593	33639260	5490668	25	33	33586337	0.385113442528372
chr11	33639261	39064078	5424818	24	22	39007052	0.3951846114855
chr11	39064079	44577523	5513445	14	20	44522334	0.384935287823209
chr11	44577524	51388598	6811075	66	77	51322049	0.4347832845798
chr11	51388599	60453491	9064893	130	40	60398577	0.394270922488231
chr11	60453492	66325644	5872153	220	234	66265101	0.500569591903444
chr11	66325645	72406066	6080422	100	146	62652255	0.496270026134851
chr11	72406067	78049321	5643255	69	81	57012310	0.445506478596831
chr11	78049322	83444265	5394944	13	14	51615170	0.389527532566805
chr11	83444266	89222864	5778599	19	20	45837627	0.378745368934359
chr11	89222865	95127610	5904746	47	41	39930622	0.385605009205396
chr11	95127611	100739772	5612162	9	5	34318493	0.364560526221926
chr11	100739773	106200294	5460522	36	16	28858959	0.372467724897783
chr11	106200295	111738643	5538349	33	22	23323255	0.390932468230858
chr11	111738644	117146270	5407627	51	41	17918788	0.431861571015678
chr11	117146271	122607109	5460839	73	67	12456214	0.455808598657167
chr11	122607110	128055013	5447904	71	48	7009598	0.424645192849573
chr11	128055014	133417178	5362165	20	41	1642581	0.425581821134769
chr12	0	5628025	5628026	49	66	5577538	0.449376475861884
chr12	5628026	11817739	6189714	150	79	11759448	0.422500407998763
chr12	11817740	17274291	5456552	45	28	17218076	0.396551744997833
chr12	17274292	22820143	5545852	25	15	22767263	0.369194375759228
chr12	22820144	28270247	5450104	29	20	28218315	0.383017423113337
chr12	28270248	34027345	5757098	22	27	33968725	0.393895823040786
chr12	34027346	42863128	8835783	15	27	42806073	0.379817566631047
chr12	42863129	48398870	5535742	28	30	48347169	0.390073879673816
chr12	48398871	54203271	5804401	145	144	54150296	0.460879149659422
chr12	54203272	60001677	5798406	147	128	59948286	0.429509760127239
chr12	60001678	65667575	5665898	23	22	65614577	0.376416656723386
chr12	65667576	71174808	5507233	35	24	62734283	0.39371047536638
chr12	71174809	76626918	5452110	20	16	57279019	0.365226782528026
chr12	76626919	82071596	5444678	19	13	51837947	0.365043945910741
chr12	82071597	87526242	5454646	10	7	46383944	0.352711171023349
chr12	87526243	92919523	5393281	20	8	40984026	0.367464450190654
chr12	92919524	98514590	5595067	36	31	35388994	0.404290474575133
chr12	98514591	104058765	5544175	38	32	29852076	0.393270564744379
chr12	104058766	109595928	5537163	48	52	24312571	0.429970453135862
chr12	109595929	115257641	5661713	65	88	18654201	0.462954548103245
chr12	115257642	120794020	5536379	34	46	13121920	0.439827707370327
chr12	120794021	126629896	5835876	82	130	7274484	0.473728650686794
chr12	126629897	132105301	5475405	18	54	1802473	0.442328684732277
chr13	0	25187595	25187596	38	79	25105467	0.415778677835864
chr13	25187596	30703019	5515424	39	62	30650254	0.420020776647335
chr13	30703020	36142574	5439555	24	26	36090815	0.395563011011683
chr13	36142575	41587254	5444680	32	26	41534276	0.386865422285138
chr13	41587255	47139207	5551953	37	35	47085235	0.403580429516585
chr13	47139208	52702129	5562922	44	32	52643834	0.399731726992446
chr13	52702130	58309756	5607627	20	28	56910829	0.360835779862256
chr13	58309757	63674439	5364683	4	2	51548650	0.357949363489288
chr13	63674440	69074889	5400450	2	3	46146592	0.346031138791833
chr13	69074890	74407662	5332773	9	7	40814781	0.354985553950096
chr13	74407663	79803000	5395338	17	19	35418995	0.376327261113598
chr13	79803001	85205603	5402603	4	6	30016344	0.354737972062399
chr13	85205604	90674538	5468935	3	4	24547540	0.345149034349662
chr13	90674539	96088451	5413913	17	15	19142054	0.372826128978657
chr13	96088452	101600460	5512009	28	35	13620881	0.413634360348667
chr13	101600461	106904369	5303909	15	9	8322955	0.371883411279716
chr13	106904370	112263016	5358647	19	50	2960281	0.411123432311363
chr14	0	25801613	25801614	152	110	25745078	0.425073753914051
chr14	25801614	31281529	5479916	7	9	31229156	0.360817915513462
chr14	31281530	36958861	5677332	31	29	36907054	0.396879808674159
chr14	36958862	42511853	5552992	17	35	42459293	0.368644741426726
chr14	42511854	48059019	5547166	11	8	48006705	0.355577266317688
chr14	48059020	53670354	5611335	41	37	53611911	0.390456267945909
chr14	53670355	59229923	5559569	38	41	48172374	0.401435396732944
chr14	59229924	64784798	5554875	30	40	42623813	0.39388171796785
chr14	64784799	70324124	5539326	47	48	37082064	0.422115588484958
chr14	70324125	75987879	5663755	62	61	31415670	0.435328804985489
chr14	75987880	81425611	5437732	35	41	25976729	0.417885836888855
chr14	81425612	86778382	5352771	5	6	20624326	0.367994560030359
chr14	86778383	92289899	5511517	28	39	15112992	0.412114523878863
chr14	92289900	97696593	5406694	61	46	9707297	0.451672339721397
chr14	97696594	103076564	5379971	127	79	4335197	0.46043594760305
chr15	0	28293700	28293701	124	70	28239931	0.416210494789124
chr15	28293701	35597493	7303793	50	75	35541480	0.423657534975484
chr15	35597494	41029539	5432046	36	41	40960926	0.392956257372422
chr15	41029540	47015786	5986247	100	85	46964738	0.429466383992773
chr15	47015787	52538027	5522241	42	31	50048391	0.393731176193312
chr15	52538028	58077659	5539632	27	31	44504934	0.389672458510302
chr15	58077660	63502240	5424581	30	35	39084979	0.413630425662401
chr15	63502241	69084118	5581878	67	73	33504400	0.445063411429497
chr15	69084119	74621924	5537806	52	47	27962221	0.441394803234369
chr15	74621925	80412625	5790701	82	88	22173611	0.453286725655162
chr15	80412626	86952898	6540273	59	65	15629856	0.427310583310945
chr15	86952899	92511369	5558471	53	71	10072473	0.436009512910133
chr15	92511370	97883658	5372289	15	33	4705563	0.403908523949841
chr16	0	5969164	5969165	215	449	5915120	0.528339831203828
chr16	5969165	11493688	5524524	25	34	11438098	0.435233245949204
chr16	11493689	18255730	6762042	44	58	18130027	0.445298307999089
chr16	18255731	25039574	6783844	78	78	24983089	0.440993084126431
chr16	25039575	31651440	6611866	136	164	31581230	0.466266493491186
chr16	31651441	50074529	18423089	33	96	40336636	0.425443907864606
chr16	50074530	55438987	5364458	20	35	34966927	0.422750343894227
chr16	55438988	61018770	5579783	74	64	29392615	0.427077214627542
chr16	61018771	66330076	5311306	3	4	24077346	0.378915864545728
chr16	66330077	72607829	6277753	140	133	17809467	0.461704776268485
chr16	72607830	78215929	5608100	33	43	12191450	0.415527381860534
chr16	78215930	83545156	5329227	19	18	6863640	0.430715079804183
chr16	83545157	89167473	5622317	64	236	1241403	0.514896511239109
chr17	0	6142293	6142294	129	177	6084207	0.487258041725067
chr17	6142294	11804857	5662564	135	128	11742346	0.461763574623527
chr17	11804858	17740233	5935376	57	68	17687984	0.431557113706486
chr17	17740234	27702008	9961775	111	137	27637848	0.46114105838383
chr17	27702009	33540117	5838109	69	62	33476986	0.439191644376601
chr17	33540118	39780842	6240725	171	136	39719888	0.458176086206997
chr17	39780843	46297466	6516624	170	201	34951472	0.481379131201618
chr17	46297467	51806468	5509002	71	116	29441882	0.430072690907504
chr17	51806469	57353865	5547397	49	48	23905154	0.416998451042447
chr17	57353866	63507762	6153897	74	76	17743127	0.427448070773866
chr17	63507763	69120208	5612446	34	31	12127609	0.40852154929434
chr17	69120209	74716464	5596256	102	113	6535426	0.476922598126058
chr17	74716465	80491038	5774574	113	278	767356	0.529254918115569
chr18	0	5602660	5602661	31	35	5549019	0.393287586858147
chr18	5602661	11095797	5493137	22	35	11038096	0.415465843993006
chr18	11095798	20684687	9588890	38	71	20622917	0.419702239627635
chr18	20684688	26121550	5436863	23	22	26067716	0.399961590800875
chr18	26121551	31486633	5365083	21	11	31428666	0.365175444368561
chr18	31486634	36865911	5379278	21	30	36811034	0.397682470861946
chr18	36865912	42197008	5331097	4	1	35932890	0.365736515852091
chr18	42197009	47620241	5423233	37	49	30512106	0.438625297307955
chr18	47620242	53165792	5545551	21	22	24962216	0.390888921819155
chr18	53165793	58624883	5459091	22	31	19506097	0.4047365308712
chr18	58624884	64001334	5376451	25	18	14130222	0.380389891971809
chr18	64001335	69362656	5361322	9	8	8769207	0.359394434162865
chr18	69362657	74712171	5349515	19	31	3418731	0.400376267263379
chr19	0	6236522	6236523	193	673	6181631	0.553126597023619
chr19	6236523	12670785	6434263	195	280	12607377	0.49038078968081
chr19	12670786	18735518	6064733	186	308	18678178	0.507577418854473
