bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr1	26232906	26579688	346783	10	10	26519849	0.481488166437966
chr1	26579689	26937232	357544	10	10	26875322	0.49368258920003
chr1	26937233	27301851	364619	9	11	27240545	0.477411056949638
chr1	27301852	27670116	368265	7	7	27612154	0.489012191574858
chr1	27670117	28012249	342133	8	17	27953083	0.512323942886425
chr1	28012250	28371532	359283	9	7	28314749	0.44711830499161
chr1	28371533	28744701	373169	7	7	28678486	0.448047526486965
chr1	28744702	29132362	387661	13	8	29071607	0.461419454090682
chr1	29132363	29489650	357288	4	6	29428417	0.447410837713819
chr1	29489651	29819477	329827	2	6	29766824	0.48919002556027
chr1	29819478	30286125	466648	0	0	30231899	0.480545596032696
chr1	30286126	30599091	312966	0	0	30546876	0.479643842914209
chr1	30599092	30924455	325364	0	0	30866032	0.473105308177556
chr1	30924456	31252331	327876	3	5	31200734	0.490924984178838
chr1	31252332	31591439	339108	6	4	31527364	0.464421719872057
chr1	31591440	31944690	353251	5	5	31887834	0.466122139515992
chr1	31944691	32267225	322535	9	12	32216539	0.511867367374938
chr1	32267226	32629762	362537	4	5	32568262	0.449862084270312
chr1	32629763	32991709	361947	15	15	32929856	0.484378657611979
chr1	32991710	33358777	367068	9	9	33303227	0.468981232142401
chr1	33358778	33705952	347175	5	10	33646982	0.46780726957527
chr1	33705953	34026923	320971	5	8	33973318	0.463924638941045
chr1	34026924	34347190	320267	1	2	34290762	0.449171225661475
chr1	34347191	34666698	319508	1	2	34615425	0.458655766153514
chr1	34666699	34982440	315742	0	0	34929508	0.428998727185737
chr1	34982441	35307400	324960	4	4	35253438	0.458035104621289
chr1	35307401	35666357	358957	6	11	35601726	0.439736058032249
chr1	35666358	36010580	344223	2	1	35953938	0.40587860442646
chr1	36010581	36355143	344563	7	9	36297124	0.449586276892679
chr1	36355144	36703444	348301	7	9	36639250	0.451522940078308
chr1	36703445	37046020	342576	7	7	36992975	0.483031435255994
chr1	37046021	37357647	311627	1	0	37307303	0.491366919347176
chr1	37357648	37668726	311079	1	1	37616287	0.477812285883436
chr1	37668727	38005971	337245	3	3	37945799	0.471689394633209
chr1	38005972	38339642	333671	11	14	38282706	0.475949378361744
chr1	38339643	38684047	344405	5	6	38631254	0.486638004046066
chr1	38684048	39004240	320193	0	1	38951841	0.436330096836182
chr1	39004241	39331612	327372	3	5	39276534	0.448271804530202
chr1	39331613	39703957	372345	5	4	39644808	0.44748801474058
chr1	39703958	40057076	353119	5	4	39996945	0.437883770710978
chr1	40057077	40412484	355408	8	9	40353259	0.479522775412938
chr1	40412485	40763442	350958	6	7	40705209	0.426102742810031
chr1	40763443	41117598	354156	7	9	41061972	0.437612179501704
chr1	41117599	41449029	331431	7	11	41390102	0.477636775522623
chr1	41449030	41786657	337628	2	2	41734249	0.419476122832944
chr1	41786658	42099473	312816	2	6	42048054	0.5133368630146
chr1	42099474	42409255	309782	0	2	42358041	0.465894233623371
chr1	42409256	42746255	337000	3	2	42686835	0.411604554504624
chr1	42746256	43079513	333258	4	4	43022062	0.404912933088825
chr1	43079514	43418098	338585	9	11	43365034	0.447288847876696
chr1	43418099	43765669	347571	6	6	43709360	0.458839691020507
chr1	43765670	44089300	323631	9	12	44038211	0.505127888521309
chr1	44089301	44422090	332790	5	5	44367356	0.455707915123193
chr1	44422091	44749843	327753	8	7	44699045	0.476179968917811
chr1	44749844	45073418	323575	1	3	45019054	0.457618362942457
chr1	45073419	45425584	352166	14	13	45363764	0.478716617509062
chr1	45425585	45796202	370618	6	5	45730074	0.425535407239822
chr1	45796203	46156652	360450	11	8	46101454	0.44033748314437
chr1	46156653	46512666	356014	3	2	46456671	0.4184539914575
chr1	46512667	46873014	360348	8	7	46809309	0.457719009320102
chr1	46873015	47195721	322707	7	12	47141525	0.485601477505372
chr1	47195722	47657838	462117	7	1	47579122	0.418571353587492
chr1	47657839	47994213	336375	6	11	47942328	0.458033093913922
chr1	47994214	48304760	310547	1	4	48254449	0.483504789059957
chr1	48304761	48629587	324827	1	3	48566983	0.453767388631867
chr1	48629588	48983808	354221	2	1	48924579	0.398428256105413
chr1	48983809	49293914	310106	2	1	49240547	0.438142666727713
chr1	49293915	49622701	328787	0	1	49564586	0.394411079785773
chr1	49622702	49955027	332326	0	0	49900890	0.376338295201251
chr1	49955028	50308826	353799	0	0	50250261	0.370157802053173
chr1	50308827	50646721	337895	1	2	50593674	0.382780401294828
chr1	50646722	50969448	322727	2	8	50916402	0.433039659039707
chr1	50969449	51309536	340088	0	0	51255288	0.379117249281272
chr1	51309537	51660922	351386	2	3	51602706	0.392052225357943
chr1	51660923	52007359	346437	3	4	51951211	0.419486844803453
chr1	52007360	52339442	332083	3	1	52284281	0.399859453530286
chr1	52339443	52698077	358635	5	6	52632418	0.431430931763778
chr1	52698078	53039546	341469	4	4	52982168	0.408860697965155
chr1	53039547	53398114	358568	7	7	53341427	0.44215376456992
chr1	53398115	53730113	331999	6	6	53676330	0.453956151843056
chr1	53730114	54047232	317119	3	4	53996004	0.507169666732948
chr1	54047233	54371829	324597	3	3	54316008	0.461533989264812
chr1	54371830	54706190	334361	9	4	54649639	0.457595470875399
chr1	54706191	55047702	341512	1	9	54987639	0.50192666705532
chr1	55047703	55388883	341181	8	6	55324298	0.482534682964801
chr1	55388884	55715420	326537	4	4	55660725	0.431656078848347
chr1	55715421	56046205	330785	0	0	55990469	0.426480279373192
chr1	56046206	56365498	319293	0	0	56314060	0.399271032332878
chr1	56365499	56684440	318942	0	0	56633467	0.389962360935038
chr1	56684441	57008586	324146	1	1	56956967	0.418658895827826
chr1	57008587	57332260	323674	3	2	57280243	0.392776820556744
chr1	57332261	57642500	310240	2	0	57590726	0.416344165795524
chr1	57642501	57955876	313376	0	1	57902788	0.405952052463493
chr1	57955877	58278167	322291	0	0	58227023	0.400445353777641
chr1	58278168	58598981	320814	0	0	58540939	0.412633273881545
chr1	58598982	58928804	329823	0	1	58877659	0.418739470033223
chr1	58928805	59258805	330001	5	3	59205914	0.4060626780407
chr1	59258806	59575384	316579	0	4	59523120	0.429534405113301
chr1	59575385	59901008	325624	2	2	59850499	0.405216968184783
chr1	59901009	60244856	343848	0	0	60192853	0.406576899097097
chr1	60244857	60561123	316267	3	3	60509004	0.381943093800727
chr1	60561124	60887006	325883	0	0	60832351	0.374094094098902
chr1	60887007	61222121	335115	0	0	61168614	0.381936103906162
chr1	61222122	61548112	325991	1	4	61493204	0.414383583296446
chr1	61548113	61862001	313889	0	1	61809829	0.385388118480852
chr1	61862002	62190068	328067	1	1	62132217	0.406954304430164
chr1	62190069	62536178	346110	1	2	62480723	0.401168286547108
chr1	62536179	62885398	349220	2	2	62828564	0.448833953366369
chr1	62885399	63232519	347121	3	2	63163736	0.377058434418281
chr1	63232520	63552632	320113	1	0	63499680	0.396227991107972
chr1	63552633	63885371	332739	2	3	63828093	0.397364638036556
chr1	63885372	64215468	330097	4	1	64162149	0.399336274280803
chr1	64215469	64527283	311815	1	1	64475483	0.410195660265971
chr1	64527284	64863621	336338	1	0	64803965	0.40843935648277
chr1	64863622	65182796	319175	1	2	65129691	0.40337680188094
chr1	65182797	65508629	325833	2	3	65451428	0.410514821662165
chr1	65508630	65843188	334559	4	6	65791452	0.416810746140839
chr1	65843189	66191989	348801	2	2	66134043	0.384019180205441
chr1	66191990	66521362	329373	1	1	66466820	0.366887830501707
chr1	66521363	66847462	326100	0	0	66796136	0.380988130012991
chr1	66847463	67173311	325849	2	1	67120458	0.386543422610086
chr1	67173312	67500737	327426	5	3	67448402	0.36799042203493
chr1	67500738	67848218	347481	3	3	67792017	0.398586396142294
chr1	67848219	68183533	335315	3	2	68128925	0.426294721298569
chr1	68183534	68501919	318386	0	1	68445215	0.403457983636554
chr1	68501920	68828357	326438	3	5	68773247	0.40769046965808
chr1	68828358	69156252	327895	2	1	69099276	0.368716913017739
chr1	69156253	69497421	341169	0	0	69440614	0.379770822694966
chr1	69497422	69828444	331023	0	0	69774012	0.369573604533246
chr1	69828445	70152711	324267	0	1	70101072	0.358207776270213
chr1	70152712	70489289	336578	2	1	70433522	0.356870049605804
chr1	70489290	70811830	322541	3	2	70754837	0.36224448844038
chr1	70811831	71154054	342224	2	2	71100483	0.388093357612863
chr1	71154055	71480166	326112	1	0	71427370	0.37840175507609
chr1	71480167	71809157	328991	2	2	71754516	0.372328058583141
chr1	71809158	72127221	318064	1	0	72074067	0.359705688829194
chr1	72127222	72445964	318743	0	0	72394524	0.353764050311276
chr1	72445965	72755109	309145	0	1	72703812	0.338149860155535
chr1	72755110	73076957	321848	0	0	73025397	0.350883695957871
chr1	73076958	73398269	321312	0	0	73340656	0.351690622999961
chr1	73398270	73727035	328766	0	0	73672922	0.354022852670986
chr1	73727036	74048138	321103	0	0	73995669	0.344256678290615
chr1	74048139	74362123	313985	0	0	74310649	0.3575534776025
chr1	74362124	74687497	325374	3	1	74634362	0.347704687754705
chr1	74687498	75011040	323543	1	0	74957727	0.366658983301232
chr1	75011041	75325586	314546	3	0	75274143	0.370375071707719
chr1	75325587	75673345	347759	2	5	75616972	0.376098848887428
chr1	75673346	76011466	338121	0	0	75958608	0.37113035151177
chr1	76011467	76368556	357090	6	4	76312351	0.382398387842458
chr1	76368557	76690502	321946	2	1	76636180	0.393009373017005
chr1	76690503	77010941	320439	0	0	76958338	0.380169479587684
chr1	77010942	77325105	314164	0	0	77272874	0.381705674888345
chr1	77325106	77666012	340907	2	1	77610096	0.385168364952929
chr1	77666013	77986020	320008	1	2	77931976	0.385352552014035
chr1	77986021	78323563	337543	3	3	78264676	0.39298461994021
chr1	78323564	78667802	344239	4	4	78606012	0.388211516644204
chr1	78667803	79004978	337176	2	1	78953296	0.379406114791988
chr1	79004979	79329622	324644	2	0	79270945	0.363803031028166
chr1	79329623	79651197	321575	1	1	79595750	0.353322374180652
chr1	79651198	79972554	321357	0	0	79916880	0.358021435009707
chr1	79972555	80300724	328170	0	0	80249695	0.352332659516552
chr1	80300725	80638548	337824	0	0	80579932	0.35923050928189
chr1	80638549	80962285	323737	0	0	80909422	0.349565913841734
chr1	80962286	81285359	323074	0	0	81231292	0.348996522309276
chr1	81285360	81606139	320780	0	0	81554175	0.353880648516864
chr1	81606140	81922578	316439	0	0	81870361	0.369973624712745
chr1	81922579	82247716	325138	0	0	82192003	0.381017917852123
chr1	82247717	82563902	316186	1	1	82507084	0.357208839270646
chr1	82563903	82889953	326051	0	0	82837804	0.37084472481172
chr1	82889954	83204366	314413	0	0	83153169	0.356327698194575
chr1	83204367	83519312	314946	0	0	83464418	0.367370688318965
chr1	83519313	84067222	547910	0	0	84015591	0.371732517191444
chr1	84067223	84384116	316894	1	1	84329395	0.383721340441975
chr1	84384117	84708523	324407	1	2	84650596	0.359920080596976
chr1	84708524	85030221	321698	7	3	84975626	0.386161431309665
chr1	85030222	85346773	316552	3	4	85294411	0.407288558346839
chr1	85346774	85675107	328334	4	5	85620211	0.396356263320278
chr1	85675108	86001141	326034	3	3	85944665	0.398799611515192
chr1	86001142	86346707	345566	3	4	86282171	0.384983447427335
chr1	86346708	86688798	342091	0	1	86630937	0.368095762961371
chr1	86688799	87015597	326799	4	1	86960223	0.38068849079913
chr1	87015598	87375619	360022	3	2	87318224	0.389037321293178
chr1	87375620	87692870	317251	2	4	87642117	0.393904687263503
chr1	87692871	88022025	329155	1	3	87967742	0.403231681854563
chr1	88022026	88335759	313734	0	0	88284354	0.381562391148877
chr1	88335760	88645735	309976	0	0	88594178	0.376729352311483
chr1	88645736	88962870	317135	0	1	88911729	0.372674923267194
chr1	88962871	89290646	327776	1	1	89233921	0.374082935248394
chr1	89290647	89642225	351579	7	2	89583546	0.391160859739354
chr1	89642226	90001377	359152	5	1	89941147	0.392963791689722
chr1	90001378	90328194	326817	3	4	90275564	0.403405677930468
chr1	90328195	90662249	334055	2	1	90603106	0.393236235700072
chr1	90662250	90987705	325456	0	0	90934422	0.381355134016811
chr1	90987706	91308992	321287	1	9	91256608	0.396278247286415
chr1	91308993	91650721	341729	1	3	91593431	0.39525650819255
chr1	91650722	92017811	367090	2	5	91965891	0.38751576767131
chr1	92017812	92342750	324939	2	0	92285879	0.423766764067475
chr1	92342751	92685435	342685	5	5	92630771	0.399010897419232
chr1	92685436	93048450	363015	4	2	92986820	0.395871695243732
chr1	93048451	93406750	358300	4	2	93346917	0.391192772590785
chr1	93406751	93739485	332735	3	3	93681168	0.388285289601207
chr1	93739486	94080461	340976	5	2	94027763	0.398197564317796
chr1	94080462	94424749	344288	3	5	94361164	0.431130621677253
chr1	94424750	94744275	319526	2	2	94692262	0.422777124962094
chr1	94744276	95085419	341144	2	2	95027845	0.403827187889352
chr1	95085420	95407931	322512	3	2	95354208	0.426892248103994
chr1	95407932	95743458	335527	4	3	95689974	0.400350894468694
chr1	95743459	96064460	321002	1	0	96011551	0.385942536674336
chr1	96064461	96381244	316784	0	0	96328811	0.375079308822184
chr1	96381245	96705864	324620	0	0	96653642	0.366398741066337
chr1	96705865	97041403	335539	0	0	96988058	0.375275807401964
chr1	97041404	97382397	340994	1	1	97328435	0.370216649832741
chr1	97382398	97694473	312076	1	0	97643135	0.36977044142168
chr1	97694474	98024222	329749	0	0	97970643	0.356011152779397
chr1	98024223	98336042	311820	0	0	98284802	0.341246209229742
chr1	98336043	98647012	310970	1	3	98592694	0.353382718323919
chr1	98647013	98963143	316131	0	0	98912105	0.360815557066722
chr1	98963144	99294094	330951	1	1	99236989	0.366513044997993
chr1	99294095	99617995	323901	2	1	99561570	0.37241793474467
chr1	99617996	99952489	334494	1	1	99900137	0.366946164975636
chr1	99952490	100280075	327586	4	0	100220943	0.383509092211496
chr1	100280076	100612497	332422	5	4	100559237	0.38086182223227
chr1	100612498	100945306	332809	5	3	100893420	0.388785214324603
chr1	100945307	101284725	339419	2	1	101228295	0.38236107474243
chr1	101284726	101611237	326512	3	3	101557495	0.370357253452803
chr1	101611238	101937399	326162	1	2	101883213	0.397602474347537
chr1	101937400	102259168	321769	0	0	102205047	0.361981698520595
chr1	102259169	102573179	314011	2	0	102519070	0.35456803136165
chr1	102573180	102898325	325146	0	0	102844175	0.340243528617403
chr1	102898326	103232358	334033	0	0	103179480	0.351025652290912
chr1	103232359	103567435	335077	1	0	103512668	0.341675499023539
chr1	103567436	104107187	539752	2	1	104052633	0.349848155805372
chr1	104107188	104590361	483174	5	0	104535619	0.346073284090051
chr1	104590362	104919968	329607	1	0	104859779	0.35541780791464
chr1	104919969	105252409	332441	0	0	105192489	0.353684027952802
chr1	105252410	105588398	335989	0	0	105537474	0.344846537125558
chr1	105588399	105918385	329987	0	0	105865045	0.339457838867417
chr1	105918386	106238012	319627	0	0	106184463	0.34298516655311
chr1	106238013	106567780	329768	0	0	106515605	0.347895917378794
chr1	106567781	106895371	327591	0	1	106836337	0.350473655643171
chr1	106895372	107217824	322453	0	0	107162465	0.358055535921919
chr1	107217825	107533421	315597	0	0	107482660	0.356862218467663
chr1	107533422	107850558	317137	2	2	107798949	0.372319183755826
chr1	107850559	108162143	311585	1	1	108108071	0.385501223345731
chr1	108162144	108484751	322608	0	0	108432590	0.374341422696467
chr1	108484752	108993906	509155	3	5	108784359	0.399943246571513
chr1	108993907	109362093	368187	6	4	109307427	0.402228605139114
chr1	109362094	109713140	351047	9	7	109655826	0.426278595477267
chr1	109713141	110042672	329532	9	10	109988937	0.463535314625319
chr1	110042673	110397226	354554	12	8	110337877	0.46648630388056
chr1	110397227	110714622	317396	6	7	110663791	0.475034665832219
chr1	110714623	111034641	320019	7	5	110982160	0.469024108774733
chr1	111034642	111345528	310887	3	4	111293386	0.439257390325518
chr1	111345529	111689547	344019	4	2	111633008	0.379669346431412
chr1	111689548	112019432	329885	10	4	111967497	0.411069569157811
chr1	112019433	112343766	324334	6	4	112291384	0.419407496253321
chr1	112343767	112649433	305667	0	2	112598427	0.463090611786549
chr1	112649434	112996585	347152	1	1	112939622	0.423835806504488
chr1	112996586	113339391	342806	8	10	113276585	0.436460918003328
chr1	113339392	113719941	380550	3	4	113662112	0.438778157527319
chr1	113719942	114063299	343358	1	2	113997080	0.395459888330455
chr1	114063300	114404417	341118	3	2	114347331	0.379480613642046
chr1	114404418	114731543	327126	6	4	114676050	0.443436503243657
chr1	114731544	115065222	333679	1	1	115008910	0.410035130526868
chr1	115065223	115401585	336363	7	3	115348817	0.395018582910903
chr1	115401586	115739000	337415	2	1	115682645	0.391471944432762
chr1	115739001	116054118	315118	1	1	116001014	0.42441994414998
chr1	116054119	116382200	328082	3	3	116331029	0.420784716340361
chr1	116382201	116714538	332338	2	4	116659118	0.401848696550051
chr1	116714539	117027575	313037	2	2	116976094	0.426423914816611
chr1	117027576	117388462	360887	4	4	117333711	0.441167242494348
chr1	117388463	117714831	326369	6	4	117660409	0.427737136352227
chr1	117714832	118054840	340009	1	1	118000663	0.391620557247719
chr1	118054841	118383310	328470	1	1	118330197	0.428987167737513
chr1	118383311	118699503	316193	3	1	118648372	0.374446656572122
chr1	118699504	119028715	329212	0	1	118975093	0.377791066569203
chr1	119028716	119384855	356140	0	0	119327159	0.36899028761023
chr1	119384856	119724087	339232	2	9	119657155	0.410025764335774
chr1	119724088	120055254	331167	3	1	119996885	0.412152993282903
chr1	120055255	120402516	347262	7	4	120343708	0.430426828472696
chr1	120402517	121326396	923880	6	8	121241239	0.398165436163048
chr1	121326397	144931188	23604792	15	17	104382763	0.410484394138192
chr1	144931189	145520501	589313	11	14	103791870	0.423653662804182
chr1	145520502	146602575	1082074	14	27	102708596	0.433164861387492
chr1	146602576	146966921	364346	4	3	102341679	0.393060309865273
chr1	146966922	147288039	321118	3	2	102014244	0.427205790769756
chr1	147288040	149122964	1834925	9	44	100201577	0.414472811190992
chr1	149122965	150000805	877841	20	35	99306335	0.435256294717629
chr1	150000806	150360467	359662	10	9	98953077	0.431416777426053
chr1	150360468	150732293	371826	9	6	98579870	0.440464092210496
chr1	150732294	151100579	368286	12	7	98217517	0.446504479346549
chr1	151100580	151456055	355476	14	9	97852474	0.465859692273703
chr1	151456056	151798460	342405	11	6	97504727	0.455683796301159
chr1	151798461	152127164	328704	9	9	97177533	0.432446896324143
chr1	152127165	152489633	362469	6	4	96817782	0.413044701829738
chr1	152489634	152823416	333783	19	1	96485221	0.409994846030896
chr1	152823417	153160283	336867	13	0	96146428	0.400633121128672
chr1	153160284	153499297	339014	11	0	95807390	0.451578998937258
chr1	153499298	153850851	351554	16	9	95461002	0.482971034371585
chr1	153850852	154227030	376179	13	10	95083614	0.453023338255512
chr1	154227031	154579556	352526	9	9	94723615	0.47776209943535
chr1	154579557	154909536	329980	2	5	94397972	0.468755125080546
chr1	154909537	155261388	351852	29	28	94052669	0.53153576286682
chr1	155261389	155650520	389132	9	6	93678421	0.437618033173301
chr1	155650521	156034177	383657	14	9	93279802	0.46519658466748
chr1	156034178	156386306	352129	16	13	92921038	0.504837110944978
chr1	156386307	156716047	329741	14	15	92590322	0.511927821859565
chr1	156716048	157040419	324372	8	12	92266543	0.486051137407426
chr1	157040420	157387341	346922	3	2	91919592	0.445377775451664
chr1	157387342	157720718	333377	4	0	91584712	0.404231757899158
chr1	157720719	158041514	320796	3	2	91260990	0.429133470459948
chr1	158041515	158403734	362220	8	4	90903852	0.411536771305862
chr1	158403735	158720337	316603	9	0	90583017	0.363476441260734
chr1	158720338	159058461	338124	7	0	90247482	0.379896097512659
chr1	159058462	159394951	336490	4	2	89915213	0.394591417592178
chr1	159394952	159746756	351805	4	0	89567350	0.385706018124777
chr1	159746757	160059713	312957	12	9	89242046	0.47384924382513
chr1	160059714	160385849	326136	12	6	88922188	0.461390142699061
chr1	160385850	160728500	342651	5	1	88575753	0.413133204909047
chr1	160728501	161090055	361555	12	6	88215880	0.455520507915711
chr1	161090056	161478717	388662	16	12	87864354	0.474064549822865
chr1	161478718	161919762	441045	11	6	87383563	0.39675252521644
chr1	161919763	162235668	315906	2	3	87066678	0.431401827486816
chr1	162235669	162574154	338486	6	3	86732269	0.420092828260275
chr1	162574155	162919942	345788	3	2	86381708	0.401611273243078
chr1	162919943	163242287	322345	2	0	86064957	0.381846985218798
chr1	163242288	163556646	314359	1	2	85746716	0.377442647925568
chr1	163556647	163886209	329563	0	0	85415962	0.374198740838347
chr1	163886210	164223982	337773	0	0	85086087	0.368811150326212
chr1	164223983	164554910	330928	1	2	84751722	0.387299234164669
chr1	164554911	164865208	310298	0	0	84436928	0.418054496387663
chr1	164865209	165192166	326958	1	1	84109732	0.410159156765077
chr1	165192167	165501268	309102	2	4	83801860	0.430518127078814
chr1	165501269	165839769	338501	6	5	83464967	0.414855739115651
chr1	165839770	166168051	328282	3	2	83134310	0.436455429033585
chr1	166168052	166533288	365237	0	0	82774220	0.38978735853187
chr1	166533289	166867612	334324	3	3	82435789	0.391226254838652
chr1	166867613	167181708	314096	4	5	82123131	0.423321583720764
chr1	167181709	167503262	321554	2	3	81800239	0.409055643816325
chr1	167503263	167834705	331443	4	6	81472590	0.437571720452946
chr1	167834706	168167712	333007	4	4	81140673	0.396498394776933
chr1	168167713	168497931	330219	5	1	80805276	0.416822173969661
chr1	168497932	168830839	332908	4	0	80473223	0.394700691191901
chr1	168830840	169154203	323364	2	1	80149249	0.399049837592312
chr1	169154204	169497890	343687	4	2	79809020	0.367557925566558
chr1	169497891	169828692	330802	6	1	79476038	0.391573677281258
chr1	169828693	170166387	337695	4	2	79138575	0.368249608366082
chr1	170166388	170500088	333701	1	0	78804660	0.377268982810555
chr1	170500089	170830848	330760	2	2	78479591	0.386454854749619
chr1	170830849	171158017	327169	5	0	78144850	0.373835519334027
chr1	171158018	171505633	347616	4	1	77799260	0.405475229392178
chr1	171505634	171843825	338192	4	5	77459520	0.407732303864182
chr1	171843826	172176794	332969	3	0	77129867	0.375041566023618
chr1	172176795	172504340	327546	3	2	76798553	0.382057307288625
chr1	172504341	172830046	325706	1	0	76477705	0.385975273987779
chr1	172830047	173170288	340242	2	0	76137883	0.383293344258275
chr1	173170289	173515189	344901	4	1	75795405	0.398095831736167
chr1	173515190	173876953	361764	19	4	75429447	0.395256897251382
chr1	173876954	174232305	355352	2	2	75080732	0.398054144563544
chr1	174232306	174584593	352288	1	0	74733841	0.367316915527207
chr1	174584594	174940912	356319	0	0	74364586	0.38894645710542
chr1	174940913	175272159	331247	4	4	74037287	0.423343736008213
chr1	175272160	175585383	313224	1	1	73715901	0.434321675927893
chr1	175585384	175895116	309733	0	0	73407564	0.442467806333162
chr1	175895117	176239402	344286	2	1	73073685	0.370362751110695
chr1	176239403	176571538	332136	1	0	72731051	0.394854022882996
chr1	176571539	176886447	314909	1	0	72414856	0.397839953085018
chr1	176886448	177195043	308596	2	3	72108427	0.411024102575068
chr1	177195044	177517381	322338	0	0	71785954	0.403325820138056
chr1	177517382	177856999	339618	0	0	71446729	0.404492090086897
chr1	177857000	178186620	329621	4	2	71118917	0.404519455163929
chr1	178186621	178513099	326479	2	2	70790346	0.394751034765758
chr1	178513100	178854270	341171	2	1	70454199	0.396602698222946
chr1	178854271	179200159	345889	3	3	70108926	0.426962586351824
chr1	179200160	179563944	363785	4	5	69747015	0.405788477316436
chr1	179563945	179901781	337837	3	3	69405289	0.410378835164024
chr1	179901782	180224558	322777	4	3	69078595	0.424982089549488
