ID	chrom	loc.start	loc.end	num.mark	seg.mean
C114_S114_R1_001	12	116014939	124706998	16	-1.01775442602626
C114_S114_R1_001	12	125235398	132406160	14	-0.488731077688734
C114_S114_R1_001	13	19931343	22866666	6	-0.0883607744495176
C114_S114_R1_001	13	23428988	32327547	17	-0.488731077688734
C114_S114_R1_001	13	32857941	64086026	57	-0.0883607744495176
C114_S114_R1_001	13	64685266	85022596	39	-0.488731077688734
C114_S114_R1_001	13	85551562	94771684	18	0.203743491079958
C114_S114_R1_001	13	95307880	114450206	36	0.716369742154828
C114_S114_R1_001	14	20629256	84667651	116	-0.0883607744495176
C114_S114_R1_001	14	85195039	91763980	13	1.09094796854045
C114_S114_R1_001	14	92333643	106688236	27	-0.488731077688734
C114_S114_R1_001	15	23761619	101845557	130	-0.0883607744495176
C114_S114_R1_001	16	1	30967708	43	-0.488731077688734
C114_S114_R1_001	16	34331545	60920256	28	0.203743491079958
C114_S114_R1_001	16	61447635	89003458	48	-1.01775442602626
C114_S114_R1_001	17	1	20931899	32	-1.01775442602626
C114_S114_R1_001	17	25411458	28878797	7	0.716369742154828
C114_S114_R1_001	17	29601936	35577585	10	-1.01775442602626
C114_S114_R1_001	17	36922601	39808094	6	1.53359377400608
C114_S114_R1_001	17	40399800	59828628	33	-1.01775442602626
C114_S114_R1_001	17	60476074	80550637	36	0.472708991598075
C114_S114_R1_001	18	1	33676625	53	-0.488731077688734
C114_S114_R1_001	18	34214301	54779055	39	-1.01775442602626
C114_S114_R1_001	18	55323287	60793533	11	-0.488731077688734
C114_S114_R1_001	18	61341281	77461193	31	-0.0883607744495176
C114_S114_R1_001	19	868244	19985731	32	-0.488731077688734
C114_S114_R1_001	19	20731194	23949726	6	-4.54849102762506
C114_S114_R1_001	19	28328978	58504281	49	-0.0883607744495176
C114_S114_R1_001	20	1	37058265	59	0.716369742154828
C114_S114_R1_001	20	37610975	43595589	12	0.472708991598075
C114_S114_R1_001	20	44140289	56935733	24	1.53359377400608
C114_S114_R1_001	20	57461975	62347626	10	0.472708991598075
C114_S114_R1_001	21	15768033	47537225	59	-0.488731077688734
C114_S114_R1_001	22	17678039	50623271	54	-0.488731077688734
C114_S114_R1_001	23	1768812	77842767	120	-0.0883607744495176
C114_S114_R1_001	23	78406596	154520456	120	-1.01775442602626
C114_S114_R1_001	24	6953627	23115112	14	-4.54849102762506
